scoring_id,activo_id,fecha_scoring,horizonte_dias,probabilidad_falla,prediccion,prioridad,modelo_version,explicabilidad,created_at,dias_desde_ultima_ot,count_ot_30d,count_correctivas_30d,costo_total_30d,dias_ult_correctiva_motor,dias_ult_correctiva_frenos,dias_ult_correctiva_transmision,odometro_actual,sistema_en_riesgo,prioridad_pre_decay,ajuste_intervencion_reciente,tipo_mant_atenuacion,dias_desde_intervencion
fb61e43d-9cdb-4217-84f1-22306e47c986,ACE-0693,2026-06-07,30,0.0852426216006279,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,transmision,,False,,
74c89572-0ecb-4c0f-bb2a-ba46d6f13642,ACE-0694,2026-06-07,30,0.25948068499565125,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,electrico_12v_24v,,False,,
05b1e004-f2ea-4f9b-b546-c9b4b317c35a,ACE-0695,2026-06-07,30,0.4504634141921997,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
79efd737-992d-426a-aae0-927850b79896,ACE-0696,2026-06-07,30,0.2469860017299652,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
69c78244-8f97-4d3f-8045-71da0af0e9a2,ACE-0697,2026-06-07,30,0.8010627627372742,1,P2_alta,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,direccion,,False,,
97b7d7e8-3259-4a39-819b-f8005e6cbd8f,ACE-0698,2026-06-07,30,0.4674621820449829,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,transmision,,False,,
1e90ff5f-73d0-4820-a7c6-e5a1bcac74a9,ACE-0699,2026-06-07,30,0.20364150404930115,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,electrico_12v_24v,,False,,
ee8372ac-3a1d-48a9-9759-4a3d60e66adc,ACE-0700,2026-06-07,30,0.08643288910388947,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
557baa14-ed4b-4256-9ffd-2208ebd5b401,ACE-0701,2026-06-07,30,0.5627160668373108,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
fba42142-ecb5-4d33-950c-a12b5f72276f,ACE-0702,2026-06-07,30,0.2980510890483856,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,combustible_admision,,False,,
f6f1644e-25b1-4b78-a4a5-2c3b610afb4c,ACE-0703,2026-06-07,30,0.5195890665054321,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,lubricacion,,False,,
4d533e56-f456-4f24-ba0d-347d74094838,ACE-0704,2026-06-07,30,0.34479227662086487,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
50c697ee-0b1d-4c0a-ba26-10d1968ec5e0,ACE-0705,2026-06-07,30,0.30689364671707153,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
8eb344da-c1bb-4b61-bf5c-22853ff4413d,ACE-0706,2026-06-07,30,0.09580821543931961,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,electrico_12v_24v,,False,,
f567d75d-0b96-47c0-972b-0bcdbc4667b2,ACE-0707,2026-06-07,30,0.2520512342453003,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,electrico_12v_24v,,False,,
1b488042-4d2b-4e14-8330-4c370a47b47e,ACE-0708,2026-06-07,30,0.2847716510295868,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,lubricacion,,False,,
6891a37b-3c64-4924-abf9-24a4162ceda9,ACE-0709,2026-06-07,30,0.5137127637863159,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
e94b29d3-6c3a-4cf7-a9e0-cafdf94fbc3d,ACE-0710,2026-06-07,30,0.33167773485183716,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
8fcc7dc4-c91f-4c18-9be2-9e9a13156139,ACE-0711,2026-06-07,30,0.3097492456436157,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
3255453b-77dc-4f6b-bfa5-0bfea8c63ef1,ACE-0712,2026-06-07,30,0.1777949035167694,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,combustible_admision,,False,,
90a25948-3325-453d-8e19-a648748518d6,ACE-0713,2026-06-07,30,0.6263207197189331,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,hidraulico_neumatico_auxiliar,,False,,
c4611169-c1ee-46bb-8a77-98e978d20186,ACE-0714,2026-06-07,30,0.15869124233722687,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
82595835-9baf-4976-a094-ec772420fa7a,ACE-0715,2026-06-07,30,0.3247218132019043,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,transmision,,False,,
7dd163b6-bfdd-4dfa-9426-d30259618ff4,ACE-0716,2026-06-07,30,0.4421481490135193,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
489d67c6-ff2c-4f8a-9a00-a832cbe95d9b,ACE-0717,2026-06-07,30,0.5424606800079346,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
cd990ae2-36ec-4803-96db-dae32888d3b4,ACE-0718,2026-06-07,30,0.16409172117710114,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,refrigeracion,,False,,
8c326448-0dce-4fee-962d-13ddd3682dea,ACE-0719,2026-06-07,30,0.18344752490520477,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
12e95139-4b0a-497f-a2bd-3aba673fb30b,ACE-0720,2026-06-07,30,0.2818407714366913,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,hidraulico_neumatico_auxiliar,,False,,
16e36e5c-ed35-4a8b-b6f8-4230c8ff4cc5,ACE-0721,2026-06-07,30,0.33824965357780457,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,transmision,,False,,
956acb35-1358-49a8-8316-19d83c9f2371,ACE-0722,2026-06-07,30,0.38116827607154846,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,lubricacion,,False,,
89ad2ae5-2158-47fa-a0e2-58c9e47e25b5,ACE-0723,2026-06-07,30,0.573864758014679,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,combustible_admision,,False,,
39e1bba3-3c23-4830-83cc-2f812e744c7c,ACE-0724,2026-06-07,30,0.21270036697387695,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,refrigeracion,,False,,
4e708fee-95e3-43dd-b478-9554c8641e06,ACE-0725,2026-06-07,30,0.3685593903064728,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,direccion,,False,,
e5b14f57-4856-479e-9130-9b14ca546d07,ACE-0726,2026-06-07,30,0.7337300777435303,1,P2_alta,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,sin_historial_ot,,False,,
15f3b437-2d91-4435-9b5f-4493ba13faee,ACE-0727,2026-06-07,30,0.7669756412506104,1,P2_alta,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,hidraulico_neumatico_auxiliar,,False,,
4cd4eb1a-3cb1-4ac5-ba22-4e78c11e6562,ACE-0728,2026-06-07,30,0.5635656714439392,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
8f3f5d42-b788-4efe-8fef-47ba8aff0b02,ACE-0729,2026-06-07,30,0.4887530207633972,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
5cf389ef-de61-49e8-b6a9-2c15ec1a9af9,ACE-0730,2026-06-07,30,0.37139585614204407,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,escape_emisiones,,False,,
6bfb7e86-7919-432c-bf06-556761fb5c74,ACE-0731,2026-06-07,30,0.19320644438266754,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,hidraulico_neumatico_auxiliar,,False,,
7d0d64c6-62df-400b-80f7-866aba9756b8,ACE-0732,2026-06-07,30,0.422983318567276,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,direccion,,False,,
1665b193-9fd2-4e27-835c-9fd72b1c78ce,ACE-0733,2026-06-07,30,0.32813823223114014,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,refrigeracion,,False,,
fa8014f0-3ba4-4310-92dc-a9b262dc4a49,ACE-0734,2026-06-07,30,0.1652822643518448,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
5bc0862c-d6af-4cdf-8cee-a67a32c3b69e,ACE-0735,2026-06-07,30,0.0573754645884037,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
cd60c2af-e6ba-4339-a84e-2c8f2bf79c46,ACE-0736,2026-06-07,30,0.41073110699653625,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,lubricacion,,False,,
eb58fe01-aa7c-41f8-84c9-814aecc3bfbe,ACE-0737,2026-06-07,30,0.35100293159484863,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,escape_emisiones,,False,,
1de3cb0f-957c-4210-9d6e-5174c56951b3,ACE-0738,2026-06-07,30,0.37870991230010986,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,electrico_12v_24v,,False,,
a2755783-c8cd-4905-80e8-cef80ba7aab0,ACE-0739,2026-06-07,30,0.5220606327056885,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
02f17104-0cb6-4035-b7e9-9a88713e1b19,ACE-0740,2026-06-07,30,0.275420606136322,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
f4be27a6-d922-443d-b14e-24384754bce1,ACE-0741,2026-06-07,30,0.5175710320472717,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,refrigeracion,,False,,
178cfd03-93a7-4af7-942c-11b5e8015ec7,ACE-0742,2026-06-07,30,0.2502728998661041,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,lubricacion,,False,,
cdfec231-041c-4c88-abed-c4e7725a3bed,ACE-0743,2026-06-07,30,0.46329569816589355,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
472586f4-fccf-4574-8360-c21c79d28833,ACE-0744,2026-06-07,30,0.43816301226615906,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,hidraulico_neumatico_auxiliar,,False,,
60ad232c-b407-4675-b2de-ac04a3922aec,ACE-0745,2026-06-07,30,0.06734190136194229,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,lubricacion,,False,,
c7f418a7-7f9e-4e84-9ac4-52c9c36dc6bc,ACE-0746,2026-06-07,30,0.25698187947273254,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
6bb3d126-b8c7-4ba1-85ed-f8747ebb141b,ACE-0747,2026-06-07,30,0.22042658925056458,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,combustible_admision,,False,,
5a3408ec-3d59-45d8-b36b-63dca5fbb5b8,ACE-0748,2026-06-07,30,0.1762770563364029,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,lubricacion,,False,,
bed2139d-c763-4235-959b-45eb2dcf6a44,ACE-0749,2026-06-07,30,0.2305656224489212,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
dbf87d7d-4673-4b54-a86a-eba11cd48314,ACE-0750,2026-06-07,30,0.4171542525291443,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
a41e7b70-ab52-49b5-a914-32b917154dd9,ACE-0751,2026-06-07,30,0.3111434876918793,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
9d3c1e05-d5e4-4226-8058-e2499a48665e,ACE-0752,2026-06-07,30,0.4845310151576996,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
9a778353-5f69-4af2-9db9-c99d86f0c147,ACE-0753,2026-06-07,30,0.12205405533313751,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
1dfe1350-4b51-4241-8f32-b45665028f41,ACE-0754,2026-06-07,30,0.6642204523086548,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,hidraulico_neumatico_auxiliar,,False,,
d04771f8-f9c2-4e0f-a36e-df97a2f2ecbe,ACE-0755,2026-06-07,30,0.34042468667030334,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
fb4a847d-eb45-4b48-8710-c32bb29e5f95,ACE-0756,2026-06-07,30,0.20612244307994843,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
dd316b35-bcf0-4315-a516-eebfbac1d42f,ACE-0757,2026-06-07,30,0.5434333086013794,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,transmision,,False,,
c3678a7e-2d0b-4e7b-9f7f-0f52894e2b74,ACE-0758,2026-06-07,30,0.6682344079017639,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
7ae90e89-c98b-4f15-8921-4df4f7e05cdc,ACE-0759,2026-06-07,30,0.6602556109428406,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
7971ea72-129f-4c46-af6a-456dcfc6fc4a,ACE-0760,2026-06-07,30,0.5696007609367371,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,combustible_admision,,False,,
24259e04-b3f3-4330-aa59-4bcee80c5fef,ACE-0761,2026-06-07,30,0.33179888129234314,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
f9b8c36a-5327-45ea-ae3c-c88272b92da5,ACE-0762,2026-06-07,30,0.41839441657066345,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,electrico_12v_24v,,False,,
178af31f-2b98-46f7-9695-1f612bd41f54,ACE-0763,2026-06-07,30,0.5567554831504822,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,direccion,,False,,
609813b5-e38f-4cdd-9831-f7d0264de018,ACE-0764,2026-06-07,30,0.44184279441833496,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
49995887-9e9b-4efe-a387-aabda81e3701,ACE-0765,2026-06-07,30,0.4009830951690674,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
d63bcf5a-797f-48c8-b8d8-c560f1e49e1f,ACE-0766,2026-06-07,30,0.17690829932689667,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
6a7c3766-8162-420b-85bc-473f96829214,ACE-0767,2026-06-07,30,0.1198820024728775,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,electrico_12v_24v,,False,,
de670c42-b996-404b-82a7-fc02edd9b34f,ACE-0768,2026-06-07,30,0.5900813937187195,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,transmision,,False,,
b130b879-657b-4faa-86ea-b4153f66a2a2,ACE-0769,2026-06-07,30,0.25960472226142883,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
37e6aefa-0384-4d22-b157-8091e532efa2,ACE-0770,2026-06-07,30,0.3965672552585602,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
a24c563a-2263-48cd-b51e-4d4fe3e40c32,ACE-0771,2026-06-07,30,0.11588811129331589,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
480bc69d-54d0-49dd-96b8-fa23c43d8e35,ACE-0772,2026-06-07,30,0.5515777468681335,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
260927b4-a67b-451d-8bf8-73eee9a5efe9,ACE-0773,2026-06-07,30,0.37932175397872925,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,electrico_12v_24v,,False,,
4f7f831c-e09f-4c45-a2fa-06a9af9d5c18,ACE-0774,2026-06-07,30,0.2582423686981201,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
ce015882-6a71-453e-9e5a-739a2bcce431,ACE-0775,2026-06-07,30,0.298593133687973,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
8e72b752-47f6-4d06-bb74-3a60cfb030b5,ACE-0776,2026-06-07,30,0.19423460960388184,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
42eae23b-e61e-4d94-a55f-b0afa9796950,ACE-0777,2026-06-07,30,0.5712484121322632,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,lubricacion,,False,,
806383fe-0a56-40ac-bf6b-7b9c4fcfbd68,ACE-0778,2026-06-07,30,0.4693877100944519,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,combustible_admision,,False,,
8d1d8f30-2e33-47ae-b866-e62f1fd1541c,ACE-0779,2026-06-07,30,0.3102276623249054,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
3a6d1d3a-e623-47e8-a19e-fb713995c1fe,ACE-0780,2026-06-07,30,0.39378273487091064,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
829414f6-355b-468c-b7ed-3cbc92e44d9f,ACE-0781,2026-06-07,30,0.16021648049354553,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,hidraulico_neumatico_auxiliar,,False,,
08f6624a-6c7c-4567-81dc-429ed931f475,ACE-0782,2026-06-07,30,0.21250897645950317,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,refrigeracion,,False,,
537a7cef-27ce-4499-b0e4-c6bbaaf02438,ACE-0783,2026-06-07,30,0.3994525671005249,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,electrico_12v_24v,,False,,
a90f7331-9c94-4379-8037-70929368b679,ACE-0784,2026-06-07,30,0.8366698026657104,1,P2_alta,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,transmision,,False,,
583e7999-d748-4c4d-8c14-7343e07c4dee,ACE-0785,2026-06-07,30,0.7557186484336853,1,P2_alta,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,sin_historial_ot,,False,,
99261a5b-ae25-4160-ba7b-2fcb06aa08a9,ACE-0786,2026-06-07,30,0.22667370736598969,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
bbfe5a79-df3c-4845-aa67-3936705dd13e,ACE-0787,2026-06-07,30,0.7139109373092651,1,P2_alta,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,combustible_admision,,False,,
701fed05-5ce4-403b-917e-145f88125bbe,ACE-0788,2026-06-07,30,0.41335010528564453,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,transmision,,False,,
9fb64bc1-215f-4b6d-9a0e-e806ec2ec794,ACE-0789,2026-06-07,30,0.4311525821685791,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,lubricacion,,False,,
65770972-8440-4eb4-95c5-4f831ddca346,ACE-0790,2026-06-07,30,0.3521651327610016,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
5ea43fa4-4201-4903-8a53-2085dfb26d78,ACE-0791,2026-06-07,30,0.15212982892990112,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
a99515d0-4a4b-42f4-986a-3b71a2c4bf63,ACE-0792,2026-06-07,30,0.41679173707962036,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,carroceria_chasis,,False,,
376eac1b-538c-4647-bc1e-d2df45696683,ACE-0793,2026-06-07,30,0.4690285921096802,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,refrigeracion,,False,,
6a8b5513-af30-471c-82c2-f05ee92588fb,ACE-0794,2026-06-07,30,0.6443359851837158,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
87d6e02b-8679-46f4-baf1-869a0431ad9e,ACE-0795,2026-06-07,30,0.7100399136543274,1,P2_alta,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,refrigeracion,,False,,
f30aba75-c100-498d-b39d-7743d9d7dc42,ACE-0796,2026-06-07,30,0.16463875770568848,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,electrico_12v_24v,,False,,
f2bdecd6-b7be-4fcd-9693-f511cdde7860,ACE-0797,2026-06-07,30,0.35000190138816833,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
d72d441e-54d8-45a4-838b-856396d00f5e,ACE-0798,2026-06-07,30,0.4396822452545166,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,lubricacion,,False,,
3eddc0a1-fb6b-4daa-9f05-a62ae9eccd09,ACE-0799,2026-06-07,30,0.49529165029525757,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
4dd0c8ad-c645-45d2-9a7d-2303d1392c04,ACE-0800,2026-06-07,30,0.10039371997117996,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
3208dbd4-3ac6-4990-aaf8-c6d16b8cebdf,ACE-0801,2026-06-07,30,0.5731619596481323,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
a6568c72-e824-4b57-8325-d7151eb27cff,ACE-0802,2026-06-07,30,0.7406989336013794,1,P2_alta,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,sin_historial_ot,,False,,
2863127b-bbed-45d1-8d53-156d4e722761,ACE-0803,2026-06-07,30,0.7557186484336853,1,P2_alta,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,sin_historial_ot,,False,,
3fa7bddf-0746-47ce-893b-2bf29138da62,ACE-0804,2026-06-07,30,0.14472554624080658,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,carroceria_chasis,,False,,
d76aee5a-eea9-46be-98df-1063d3902fba,ACE-0805,2026-06-07,30,0.03667043522000313,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,lubricacion,,False,,
51fb4365-1599-4a46-83bd-3728319626bf,ACE-0806,2026-06-07,30,0.61420077085495,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
9ce91cad-85ce-4481-8676-8b98557e4b8d,ACE-0807,2026-06-07,30,0.5818459391593933,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,combustible_admision,,False,,
5db49572-ca43-4fd3-9665-c0c53aaf44af,ACE-0808,2026-06-07,30,0.1433667540550232,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,frenos_servicio,,False,,
d9664d88-2913-4407-8fec-807afa702794,ACE-0809,2026-06-07,30,0.3567773997783661,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,transmision,,False,,
8d402eee-8213-466a-aeb5-e3af1c132dcb,ACE-0810,2026-06-07,30,0.3886139988899231,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
ab698df6-f7a8-4bee-acd5-c9538cb7a608,ACE-0811,2026-06-07,30,0.48492226004600525,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,transmision,,False,,
cc097c4e-f9dc-41dc-8075-4b003c00e8ae,ACE-0812,2026-06-07,30,0.2835354506969452,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
650e4825-bb12-47dd-9edf-a9d4b063aab8,ACE-0813,2026-06-07,30,0.6201041340827942,1,P3_media,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
d9e73a0c-70a0-4d1b-9177-f54900da3b79,ACE-0814,2026-06-07,30,0.7045578956604004,1,P2_alta,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,motor_combustion,,False,,
ba5e88dd-a95a-4768-9ad4-2822d2c78161,ACE-0815,2026-06-07,30,0.06487973034381866,0,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,suspension,,False,,
f4b7f810-6fce-415e-b783-a8acfe7fa206,ACE-0816,2026-06-07,30,0.34577494859695435,1,P4_baja,xgboost_v1.0,,2026-06-08 02:36:44.816696+00:00,,,,,,,,,combustible_admision,,False,,
