id,marca,modelo,sistema,sku,cantidad_promedio,frecuencia_fallos_historico,num_registros_analizados,fecha_calculo
ff765951-2135-40bd-b30f-60d37c538b83,Freightliner,M2 106,electrico_12v_24v,REP-0969,1.0,1,4,2026-06-17 13:23:56.906713
98ddb119-ae0d-4a4d-9797-f39537e7139d,Freightliner,M2 106,electrico_12v_24v,REP-0971,1.0,1,4,2026-06-17 13:23:56.906713
4855b5bb-4fa2-4321-8fc9-3d2c6167d48a,Freightliner,M2 106,electrico_12v_24v,REP-0973,1.0,1,4,2026-06-17 13:23:56.906713
74c7751e-ba98-4831-a302-7e52d580d32a,Freightliner,M2 106,electrico_12v_24v,REP-0974,1.0,1,4,2026-06-17 13:23:56.906713
761ba76d-dd2a-45dc-9fdd-be7ad200478e,Freightliner,M2 106,electrico_12v_24v,REP-0975,1.0,1,4,2026-06-17 13:23:56.906713
b5ef8337-4792-42f5-a3ba-1bc10e2ebbf1,Freightliner,M2 106,electrico_12v_24v,REP-0977,1.0,1,4,2026-06-17 13:23:56.906713
2a881938-c69f-4af6-9249-fc6988485ca7,Freightliner,M2 106,electrico_12v_24v,REP-0978,1.0,1,4,2026-06-17 13:23:56.906713
eaae8d73-3471-4217-9b56-9a2ee54c31d8,Freightliner,M2 106,electrico_12v_24v,REP-0979,1.0,1,4,2026-06-17 13:23:56.906713
a223d818-f09f-42b3-816a-f13421b678f0,Freightliner,M2 106,electrico_12v_24v,REP-0981,1.0,1,4,2026-06-17 13:23:56.906713
0a14b663-129c-44a2-be05-8a26d9b08a97,Freightliner,M2 106,electrico_12v_24v,REP-0990,1.0,1,4,2026-06-17 13:23:56.906713
e6a660c6-084c-479f-8ebd-5151e37f6a2b,Freightliner,M2 106,electrico_12v_24v,REP-0994,3.5,2,8,2026-06-17 13:23:56.906713
46c3f6b6-66f0-4389-a836-8d04a3c480f4,Freightliner,M2 106,electrico_12v_24v,REP-0996,3.5,2,8,2026-06-17 13:23:56.906713
970c5395-239b-4738-8519-2e8688790102,Freightliner,M2 106,electrico_12v_24v,REP-0997,1.0,2,8,2026-06-17 13:23:56.906713
1889457c-4c95-499b-a03e-0edf518bf718,Freightliner,M2 106,electrico_12v_24v,REP-0998,3.0,1,4,2026-06-17 13:23:56.906713
78a56a16-53c8-4461-a13d-334a2c1cf9aa,Freightliner,M2 106,electrico_12v_24v,REP-0999,4.0,3,12,2026-06-17 13:23:56.906713
1a61709c-1dbf-4241-9213-9d4009eadacf,Freightliner,M2 106,electrico_12v_24v,REP-1000,1.0,1,4,2026-06-17 13:23:56.906713
6ad336d0-bfd9-4512-a62a-4f1ba1e7f7eb,Freightliner,M2 106,electrico_12v_24v,REP-1002,1.0,1,4,2026-06-17 13:23:56.906713
23aa7c8f-6cb8-4959-8361-63c5cdac1696,Freightliner,M2 106,electrico_12v_24v,REP-1003,2.0,1,4,2026-06-17 13:23:56.906713
ed088e2d-4f06-44dc-bc54-4124c67ab70a,Freightliner,M2 106,electrico_12v_24v,REP-1004,1.0,1,4,2026-06-17 13:23:56.906713
196b3d24-5810-4fc5-b90f-b17b8e3a2a83,Freightliner,M2 106,electrico_12v_24v,REP-1005,1.0,1,4,2026-06-17 13:23:56.906713
9c9c9c0a-263d-41c5-9a5b-9c8883dd8723,Freightliner,M2 106,escape_emisiones,REP-0107,2.0,1,4,2026-06-17 13:23:56.906713
882882c9-1cb2-4b02-b68a-dfc86d70810e,Freightliner,M2 106,escape_emisiones,REP-0116,1.0,1,4,2026-06-17 13:23:56.906713
87b335c5-268f-4056-901c-eb0f9246f112,Freightliner,M2 106,escape_emisiones,REP-0120,1.0,1,4,2026-06-17 13:23:56.906713
6ecf74da-16bd-46d3-92d5-33cd7c0467b5,Freightliner,M2 106,escape_emisiones,REP-0205,2.5,2,8,2026-06-17 13:23:56.906713
dfed1acc-8e3d-4c56-a7d0-d10f2710f480,Freightliner,M2 106,escape_emisiones,REP-0207,1.0,1,4,2026-06-17 13:23:56.906713
ac059756-0f8c-4f89-9169-6f6024514a1f,Freightliner,M2 106,escape_emisiones,REP-0293,3.0,1,4,2026-06-17 13:23:56.906713
d534758e-0091-49b9-91fc-a2899e0e6696,Freightliner,M2 106,escape_emisiones,REP-0650,4.0,1,4,2026-06-17 13:23:56.906713
2e83c5fb-38e1-4ba1-9274-5f9be8c71e92,Freightliner,M2 106,escape_emisiones,REP-0677,1.0,2,12,2026-06-17 13:23:56.906713
46ce9902-9c47-4c8a-92c5-d458cf9dd3a1,Freightliner,M2 106,escape_emisiones,REP-0678,1.0,1,4,2026-06-17 13:23:56.906713
06228c97-bd4b-4f68-b54f-ea746d90c604,Freightliner,M2 106,escape_emisiones,REP-0679,1.3333333333333333,3,12,2026-06-17 13:23:56.906713
1d29ddf3-4496-4b0a-806d-38ff89d48253,Freightliner,M2 106,escape_emisiones,REP-0680,1.0,1,4,2026-06-17 13:23:56.906713
6382b609-7b11-413a-8ce7-f1f2c4f87907,Freightliner,M2 106,escape_emisiones,REP-0681,2.0,1,4,2026-06-17 13:23:56.906713
e2fa2c01-f1c3-483e-b13b-f8d13f3ec90c,Freightliner,M2 106,escape_emisiones,REP-0682,1.5,2,8,2026-06-17 13:23:56.906713
8b51ba1f-5a3a-4f1e-aea4-b7018b4e32e8,Freightliner,M2 106,escape_emisiones,REP-0683,1.0,1,4,2026-06-17 13:23:56.906713
24813213-f577-46b2-a30f-bec5f0487de0,Freightliner,M2 106,escape_emisiones,REP-0686,1.0,1,4,2026-06-17 13:23:56.906713
677d3f19-e2c2-480b-a48f-4cd333f474be,Freightliner,M2 106,escape_emisiones,REP-0688,1.0,2,8,2026-06-17 13:23:56.906713
6ab49a7c-829d-4da7-a4ed-db7245594854,Freightliner,M2 106,escape_emisiones,REP-0689,1.0,2,8,2026-06-17 13:23:56.906713
170c7c0d-a13e-47f3-8b0c-cba70fb34d3b,Freightliner,M2 106,escape_emisiones,REP-0690,1.0,1,4,2026-06-17 13:23:56.906713
74225ab3-ece7-4e95-aa1f-82c24cbdd19a,Freightliner,M2 106,escape_emisiones,REP-0691,1.0,1,4,2026-06-17 13:23:56.906713
dcb9b09d-13c9-4e89-8ffb-876c9c3f198f,Freightliner,M2 106,escape_emisiones,REP-0694,2.0,1,4,2026-06-17 13:23:56.906713
54a29a8f-1325-4b7f-8fb6-bf77da4573e4,Freightliner,M2 106,escape_emisiones,REP-0695,1.0,1,4,2026-06-17 13:23:56.906713
b9a2ab18-0160-48ef-86c7-c5cc08961355,Freightliner,M2 106,escape_emisiones,REP-0698,1.0,1,4,2026-06-17 13:23:56.906713
34405fe1-d6f6-4a21-9975-c54ad3bb8a56,Freightliner,M2 106,escape_emisiones,REP-0707,1.0,2,8,2026-06-17 13:23:56.906713
9a2b3483-0420-47b5-a537-3450b882e25a,Freightliner,M2 106,escape_emisiones,REP-0709,1.5,2,8,2026-06-17 13:23:56.906713
d500a90d-3f7d-4334-8c7c-f26c16ba58f4,Freightliner,M2 106,escape_emisiones,REP-0728,2.0,1,4,2026-06-17 13:23:56.906713
13727e75-9fd0-449a-afee-dc82fcf54329,Freightliner,M2 106,escape_emisiones,REP-0730,1.0,2,8,2026-06-17 13:23:56.906713
6a086329-2a40-4216-92db-be1f5b083b56,Freightliner,M2 106,escape_emisiones,REP-0920,3.0,1,4,2026-06-17 13:23:56.906713
f17648e4-7e2a-494d-9e85-c80dad43cd9b,Freightliner,M2 106,frenos_servicio,REP-0001,1.0,7,28,2026-06-17 13:23:56.906713
5474333b-674d-45dd-8185-7359c8f89ea0,Freightliner,M2 106,frenos_servicio,REP-0003,1.0,3,12,2026-06-17 13:23:56.906713
03fe1f7e-1ac6-4ef4-abd6-a3277227330c,Freightliner,M2 106,frenos_servicio,REP-0004,2.3333333333333335,3,12,2026-06-17 13:23:56.906713
6c87de03-5678-4e55-af4c-d74ef39612c8,Freightliner,M2 106,frenos_servicio,REP-0005,1.1428571428571428,7,28,2026-06-17 13:23:56.906713
624d783b-1308-42a2-b7e7-23d10e5c8daa,Freightliner,M2 106,frenos_servicio,REP-0006,2.75,4,16,2026-06-17 13:23:56.906713
f713ab21-e8a0-4616-88c4-3f72ff1ca2fe,Freightliner,M2 106,frenos_servicio,REP-0007,1.3333333333333333,3,12,2026-06-17 13:23:56.906713
423b7181-a9c4-4c2b-9368-74d822b082ef,Freightliner,M2 106,frenos_servicio,REP-0010,1.0,1,4,2026-06-17 13:23:56.906713
9ff75de9-ac13-42cf-98a4-483ed079ce6b,Freightliner,M2 106,frenos_servicio,REP-0012,1.2,5,20,2026-06-17 13:23:56.906713
09d64385-6d6a-45be-8ffd-86945b97828d,Freightliner,M2 106,frenos_servicio,REP-0073,2.2857142857142856,7,28,2026-06-17 13:23:56.906713
e3a213c4-327c-4017-bb45-ed3299a7d432,Freightliner,M2 106,frenos_servicio,REP-0075,3.0,1,4,2026-06-17 13:23:56.906713
9ae9d118-8022-47ab-a5eb-35ff22eff91e,Freightliner,M2 106,frenos_servicio,REP-0077,1.6666666666666667,3,12,2026-06-17 13:23:56.906713
52d81d51-dcfa-4daa-b0d1-ad19d6593f65,Freightliner,M2 106,frenos_servicio,REP-0079,1.0,2,8,2026-06-17 13:23:56.906713
6dfebe71-e255-4a6a-bdc0-3db6065bd09b,Freightliner,M2 106,frenos_servicio,REP-0084,2.0,2,8,2026-06-17 13:23:56.906713
6cfada73-2bb0-4a7e-bcbe-62ac6a0f319b,Hino,500,motor_combustion,REP-0186,2.0,1,4,2026-06-17 13:23:56.906713
50826356-2be5-43fb-b937-571b40c55aab,Freightliner,M2 106,frenos_servicio,REP-0085,2.25,8,32,2026-06-17 13:23:56.906713
19f0b565-1577-46e5-be28-b008e1346436,Freightliner,M2 106,frenos_servicio,REP-0087,1.0,1,4,2026-06-17 13:23:56.906713
f6d816cd-5013-48a2-9985-a52be4cc2a17,Freightliner,M2 106,frenos_servicio,REP-0089,2.25,4,16,2026-06-17 13:23:56.906713
05f08fc7-78a5-417a-ad3a-1c54255d9e3f,Freightliner,M2 106,frenos_servicio,REP-0091,1.0,1,4,2026-06-17 13:23:56.906713
ec001a9d-2a69-4d8e-a71f-1e95853c91a2,Freightliner,M2 106,frenos_servicio,REP-0096,1.3333333333333333,3,12,2026-06-17 13:23:56.906713
afdfbc39-2d2f-4450-be33-6b2d47c73b5f,Freightliner,M2 106,frenos_servicio,REP-0098,2.857142857142857,7,28,2026-06-17 13:23:56.906713
7511333a-da54-4034-80a7-f194e312e7f6,Freightliner,M2 106,frenos_servicio,REP-0099,1.6,5,20,2026-06-17 13:23:56.906713
6bb2317d-83d3-4c42-ac77-6d18ec4cb90e,Freightliner,M2 106,frenos_servicio,REP-0102,1.0,3,12,2026-06-17 13:23:56.906713
1f591e7b-0ec4-463d-b7eb-c49f6b60b2e8,Freightliner,M2 106,frenos_servicio,REP-0106,1.5,2,8,2026-06-17 13:23:56.906713
77b90dab-d1e7-4948-9c8f-56b032ff01af,Freightliner,M2 106,frenos_servicio,REP-0107,2.8,5,20,2026-06-17 13:23:56.906713
d7195d7e-b598-47cb-adea-da5898c77fa4,Freightliner,M2 106,frenos_servicio,REP-0108,2.75,4,16,2026-06-17 13:23:56.906713
365636b4-b930-4b30-b6e2-add509982a1a,Freightliner,M2 106,frenos_servicio,REP-0109,3.3333333333333335,3,12,2026-06-17 13:23:56.906713
0b0cd670-2771-461e-a63f-8d1bbcd6950e,Freightliner,M2 106,frenos_servicio,REP-0110,2.3333333333333335,3,12,2026-06-17 13:23:56.906713
24f9837e-3153-4f83-b460-3655ef542218,Freightliner,M2 106,frenos_servicio,REP-0111,3.0,6,24,2026-06-17 13:23:56.906713
cfd3506f-08db-490e-987b-f423eb26621e,Freightliner,M2 106,frenos_servicio,REP-0112,3.5,2,8,2026-06-17 13:23:56.906713
6dd88d5b-4dd7-4b70-a719-0eac1bc6bdb2,Freightliner,M2 106,frenos_servicio,REP-0113,5.0,2,8,2026-06-17 13:23:56.906713
3c3faecf-8c33-4bbd-aadd-c1dba95957d8,Freightliner,M2 106,frenos_servicio,REP-0114,1.5,2,8,2026-06-17 13:23:56.906713
74f35e77-bb81-4618-8ba2-e346829f3f98,Freightliner,M2 106,frenos_servicio,REP-0115,2.0,1,4,2026-06-17 13:23:56.906713
f419e859-9811-410a-9445-4b979f06550b,Freightliner,M2 106,frenos_servicio,REP-0117,1.25,4,16,2026-06-17 13:23:56.906713
93419165-07fc-4465-a3db-841002b6ec67,Freightliner,M2 106,frenos_servicio,REP-0118,1.0,1,4,2026-06-17 13:23:56.906713
ec56e951-5ea7-4c99-a49e-05d69724357c,Freightliner,M2 106,frenos_servicio,REP-0119,1.25,4,16,2026-06-17 13:23:56.906713
02dd7001-048a-4f2a-a266-b782ff04234d,Freightliner,M2 106,frenos_servicio,REP-0120,1.0,4,16,2026-06-17 13:23:56.906713
dd10f46f-cc40-4b80-89b6-eb112fab38d0,Freightliner,M2 106,frenos_servicio,REP-0122,1.0,3,12,2026-06-17 13:23:56.906713
ccd86cc0-1665-4de5-b83b-9b7eabbfafe9,Freightliner,M2 106,frenos_servicio,REP-0123,1.0,4,16,2026-06-17 13:23:56.906713
c1444bed-301f-4c83-92e8-8e15a8132cc2,Freightliner,M2 106,frenos_servicio,REP-0124,1.0,1,4,2026-06-17 13:23:56.906713
e8b60998-6598-49b8-a9e8-b2eb5690cd09,Freightliner,M2 106,frenos_servicio,REP-0125,1.0,1,4,2026-06-17 13:23:56.906713
679fb7c1-5bde-4eb6-9ba5-90118cc90098,Freightliner,M2 106,frenos_servicio,REP-0126,2.4,5,20,2026-06-17 13:23:56.906713
a10a3feb-1ebb-4164-9fc6-89a17014d527,Freightliner,M2 106,frenos_servicio,REP-0128,2.3333333333333335,3,12,2026-06-17 13:23:56.906713
11ede4b4-82c4-4707-9b26-fd868f70be5d,Freightliner,M2 106,frenos_servicio,REP-0129,1.0,1,4,2026-06-17 13:23:56.906713
3f8f228b-b139-4fe9-a4e9-d412061d58bf,Freightliner,M2 106,frenos_servicio,REP-0131,2.3333333333333335,3,12,2026-06-17 13:23:56.906713
8349e462-b170-46f2-a196-fd77499d007d,Freightliner,M2 106,frenos_servicio,REP-0132,1.8333333333333333,6,24,2026-06-17 13:23:56.906713
a52d8027-b7ad-4ba2-89be-8f063209b705,Freightliner,M2 106,frenos_servicio,REP-0133,3.0,1,4,2026-06-17 13:23:56.906713
b3ce4033-258b-4e7f-abe1-5a25f2689e17,Freightliner,M2 106,frenos_servicio,REP-0134,3.1666666666666665,6,24,2026-06-17 13:23:56.906713
3c8a081f-2477-4577-8ecf-5ed8e6623884,Freightliner,M2 106,frenos_servicio,REP-0135,2.5,4,16,2026-06-17 13:23:56.906713
7846a544-fae6-4159-a540-89e7bd4c0ce4,Freightliner,M2 106,frenos_servicio,REP-0136,3.0,1,4,2026-06-17 13:23:56.906713
dd14bba6-0e3b-4d74-8e17-e8aa497d7bc4,Freightliner,M2 106,frenos_servicio,REP-0137,2.2,5,20,2026-06-17 13:23:56.906713
5b55d520-0461-46fc-94ec-a8371b1e7e23,Freightliner,M2 106,frenos_servicio,REP-0138,1.0,5,20,2026-06-17 13:23:56.906713
f09e8c14-2fb4-41a6-9e35-ead5d842f0bd,Freightliner,M2 106,frenos_servicio,REP-0140,1.0,2,8,2026-06-17 13:23:56.906713
f6876617-432f-443f-be0c-f6e9bb5f63b7,Freightliner,M2 106,frenos_servicio,REP-0141,1.0,1,4,2026-06-17 13:23:56.906713
47bafc12-bf11-4292-a2e5-e18f7a5f8944,Freightliner,M2 106,frenos_servicio,REP-0143,1.3333333333333333,3,12,2026-06-17 13:23:56.906713
8b366b00-c348-41d2-94c5-d1b403975cc0,Freightliner,M2 106,frenos_servicio,REP-0144,1.0,5,20,2026-06-17 13:23:56.906713
979e3110-278c-4793-8e08-ce438b547009,Freightliner,M2 106,frenos_servicio,REP-0145,2.5454545454545454,11,44,2026-06-17 13:23:56.906713
487cf5d7-b59f-41eb-8be8-72e9e6a5133a,Freightliner,M2 106,frenos_servicio,REP-0146,2.75,4,16,2026-06-17 13:23:56.906713
71213ae8-94c6-4401-946d-1538cf421510,Freightliner,M2 106,frenos_servicio,REP-0147,1.8461538461538463,13,52,2026-06-17 13:23:56.906713
1898f53d-23f1-4a2d-9046-7f5cd169f0c7,Freightliner,M2 106,frenos_servicio,REP-0148,2.25,8,32,2026-06-17 13:23:56.906713
2beb6c37-8244-415f-8bbc-af32353da1fb,Freightliner,M2 106,frenos_servicio,REP-0149,1.8,5,20,2026-06-17 13:23:56.906713
c077144f-5bbd-4a53-bdab-944f1dd2784d,Freightliner,M2 106,frenos_servicio,REP-0150,2.9,10,40,2026-06-17 13:23:56.906713
d7418317-7bcd-431d-952a-8aef8f29bf31,Freightliner,M2 106,frenos_servicio,REP-0163,1.0,2,8,2026-06-17 13:23:56.906713
b4019df3-89d7-49f8-a78b-cd3df81a3a19,Freightliner,M2 106,frenos_servicio,REP-0168,1.0,3,12,2026-06-17 13:23:56.906713
bf33c110-4e5a-4036-a227-93625e901f19,Freightliner,M2 106,frenos_servicio,REP-0205,1.0,1,4,2026-06-17 13:23:56.906713
8d64c735-a622-44be-a3e4-e3e4424c615f,Freightliner,M2 106,frenos_servicio,REP-0296,1.0,1,4,2026-06-17 13:23:56.906713
b3d225f3-a15b-49cb-b9ac-bad0cc528e96,Freightliner,M2 106,frenos_servicio,REP-0649,1.0,1,4,2026-06-17 13:23:56.906713
15b927e4-8ae6-43c2-b508-ff50a5d6da53,Freightliner,M2 106,frenos_servicio,REP-0723,1.0,1,4,2026-06-17 13:23:56.906713
74356fd9-f396-488a-8fee-417c1262d101,Freightliner,M2 106,frenos_servicio,REP-0730,1.0,1,4,2026-06-17 13:23:56.906713
1e894bd1-186f-4d14-89d7-873f72f8b3a9,Freightliner,M2 106,frenos_servicio,REP-0736,1.0,1,4,2026-06-17 13:23:56.906713
a088f44f-69e6-4522-a72f-f63083364928,Freightliner,M2 106,frenos_servicio,REP-0822,1.0,1,4,2026-06-17 13:23:56.906713
d37b9c81-818a-4a82-b16d-21eab1eba93e,Freightliner,M2 106,frenos_servicio,REP-0859,1.0,1,4,2026-06-17 13:23:56.906713
c6317c1b-5c37-43a1-8e40-fabbdd9185f4,Freightliner,M2 106,frenos_servicio,REP-0915,1.0,1,4,2026-06-17 13:23:56.906713
559a9823-a0c2-40c7-84fa-59f7f185b3b4,Freightliner,M2 106,frenos_servicio,REP-0917,1.0,1,4,2026-06-17 13:23:56.906713
c87de42a-d743-4409-b675-c2066cdb0007,Freightliner,M2 106,frenos_servicio,REP-0920,2.0,1,4,2026-06-17 13:23:56.906713
ed627bd4-cee5-4498-8075-0b20e0218191,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0020,1.0952380952380951,18,84,2026-06-17 13:23:56.906713
c3f0aead-7223-4ea4-b6c0-6966be503340,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0039,1.1666666666666667,6,24,2026-06-17 13:23:56.906713
5f300100-ce8a-403a-be74-5efcbf87705f,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0060,1.375,8,32,2026-06-17 13:23:56.906713
24eb0147-7d40-436b-88e0-84d58da54011,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0098,1.5,2,8,2026-06-17 13:23:56.906713
4c828e4d-8194-4553-83dc-b1b4d441eb7e,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0102,1.0,1,4,2026-06-17 13:23:56.906713
9d0b2bef-af27-4c22-a7d2-ba09c36c9ff7,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0104,1.146341463414634,19,164,2026-06-17 13:23:56.906713
e679b7e0-8ffe-488b-91df-21b3bdf34884,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0108,1.0,1,4,2026-06-17 13:23:56.906713
ff4c829c-6297-4fde-8324-7a95d3d72de4,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0114,1.0,1,4,2026-06-17 13:23:56.906713
b5cace97-6271-4f23-ac13-8476ecfafd56,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0205,3.0,1,4,2026-06-17 13:23:56.906713
10d69041-ddac-41aa-9ad9-a75f576c1aff,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0210,1.0,1,4,2026-06-17 13:23:56.906713
c24dc14e-c5e1-4ecc-bf8f-251c051da427,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0599,1.0,2,8,2026-06-17 13:23:56.906713
51fb6ba3-8dd3-4d37-8852-211dc5d9c5dd,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0600,1.0,3,12,2026-06-17 13:23:56.906713
b516d225-d661-4e93-8eee-3f65cb851c14,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0601,2.0,1,4,2026-06-17 13:23:56.906713
72b25dc5-1444-4db7-9b58-f92254e2395a,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0603,1.0,2,8,2026-06-17 13:23:56.906713
2d99780b-f17b-4754-925c-db0e0a6e8336,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0605,2.1,10,40,2026-06-17 13:23:56.906713
e8473185-5266-4058-be1b-0c25213c1591,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0606,1.6666666666666667,11,48,2026-06-17 13:23:56.906713
e93e6c09-77e7-40ed-8e75-cff485ea9ef4,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0607,1.8571428571428572,7,28,2026-06-17 13:23:56.906713
8cf44565-7027-4a1b-92c6-f01140f8d17e,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0608,1.25,12,48,2026-06-17 13:23:56.906713
8dde75f7-ac97-45f3-90cc-044b7e0713a9,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0609,1.2,9,40,2026-06-17 13:23:56.906713
ba201118-8ac2-4f8c-ba0f-adf7a9dd8fc6,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0610,1.3,9,40,2026-06-17 13:23:56.906713
008e8300-60ad-4755-b6a6-fb8f5bfcd9a5,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0623,1.5,2,8,2026-06-17 13:23:56.906713
c6bcb445-5101-41d4-a423-00e5add26dd9,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0647,2.0,1,4,2026-06-17 13:23:56.906713
f462c3d7-ff7f-4b7f-9171-69f4bd420d22,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0649,1.0,1,4,2026-06-17 13:23:56.906713
3db824a6-6ffb-47c1-8003-2a21785ccfe1,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0652,2.5,2,8,2026-06-17 13:23:56.906713
7d6afbbc-a938-4c7c-b036-124c6c625358,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0723,3.3333333333333335,3,12,2026-06-17 13:23:56.906713
e5d84432-4344-482e-833d-d82445f4003d,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0725,1.5,2,8,2026-06-17 13:23:56.906713
cb4b37d4-983b-4e42-9c7c-8f9b0ba4a29a,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0727,3.0,1,4,2026-06-17 13:23:56.906713
56b94818-4322-4071-9aaa-bcad9025ecde,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0728,2.0,1,4,2026-06-17 13:23:56.906713
03004592-5aa2-4a63-9df5-7eca0cecd68a,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0730,1.0,2,8,2026-06-17 13:23:56.906713
6f10364d-6524-4673-89df-bd9f5df67f57,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0861,1.0,1,4,2026-06-17 13:23:56.906713
d73af4ed-11c3-4cc3-998b-dd4643eddcf3,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0915,1.0,2,8,2026-06-17 13:23:56.906713
01e3f2c4-6234-47d8-9503-78a85aa4d4f1,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0918,1.0,1,4,2026-06-17 13:23:56.906713
db2c1d26-d634-411a-8fa8-1629f2fe3eb4,Freightliner,M2 106,hidraulico_neumatico_auxiliar,REP-0920,1.0,1,4,2026-06-17 13:23:56.906713
3dba2e34-5a6e-48e5-9f4c-dc41a4e5dd73,Freightliner,M2 106,lubricacion,REP-0103,4.0,1,4,2026-06-17 13:23:56.906713
e03c6f66-e2b9-480d-beac-658e6961d582,Freightliner,M2 106,lubricacion,REP-0113,2.0,1,4,2026-06-17 13:23:56.906713
b7c63ff8-351d-4833-a905-9d6f994fb622,Freightliner,M2 106,lubricacion,REP-0649,4.0,1,4,2026-06-17 13:23:56.906713
20fda4ae-5cc3-48ae-91e5-b1b3336df2ca,Freightliner,M2 106,lubricacion,REP-0723,1.0,2,8,2026-06-17 13:23:56.906713
f4ff7ab4-366a-49a2-b2b4-7958125ea110,Freightliner,M2 106,lubricacion,REP-0725,3.0,1,4,2026-06-17 13:23:56.906713
03ff81c0-e413-4dff-8c17-f6e15b6df86c,Freightliner,M2 106,lubricacion,REP-0728,5.0,1,4,2026-06-17 13:23:56.906713
3fd358d5-1c27-4581-a9aa-784dc31d5363,Freightliner,M2 106,lubricacion,REP-0736,1.0,1,4,2026-06-17 13:23:56.906713
785ce425-f967-406a-a0a2-d717fb6a9a71,Freightliner,M2 106,lubricacion,REP-0816,1.0,1,4,2026-06-17 13:23:56.906713
a01ab379-2863-4805-9bf8-ad740e78339e,Freightliner,M2 106,lubricacion,REP-0861,2.0,1,4,2026-06-17 13:23:56.906713
1eadad37-6af1-425c-bba8-095c0cfe3d6c,Freightliner,M2 106,lubricacion,REP-0881,3.2,5,20,2026-06-17 13:23:56.906713
3bc181ab-83cf-4908-848c-3ba1ab6158e0,Freightliner,M2 106,lubricacion,REP-0882,2.3333333333333335,3,12,2026-06-17 13:23:56.906713
5c6f8a34-37bd-43f5-933a-4a9c5b5956e2,Freightliner,M2 106,lubricacion,REP-0883,3.6,5,20,2026-06-17 13:23:56.906713
0da6a812-b22c-4c28-8b92-498a56cb6d89,Freightliner,M2 106,lubricacion,REP-0884,4.0,1,4,2026-06-17 13:23:56.906713
0a09052b-9d89-4439-aff8-a1b99c8ccd24,Freightliner,M2 106,lubricacion,REP-0886,3.25,4,16,2026-06-17 13:23:56.906713
aeccf92f-a9b4-4271-a4ee-c759a619055a,Freightliner,M2 106,lubricacion,REP-0887,2.25,4,16,2026-06-17 13:23:56.906713
0c7cc431-58d4-43e0-9a07-9ba14706cab7,Freightliner,M2 106,lubricacion,REP-0888,1.0,2,8,2026-06-17 13:23:56.906713
37ddce27-3195-455a-8836-b6648c048bd2,Freightliner,M2 106,lubricacion,REP-0889,4.0,2,8,2026-06-17 13:23:56.906713
030d5c4f-377e-4334-8b62-5cd4590a0de0,Freightliner,M2 106,lubricacion,REP-0890,1.5,2,8,2026-06-17 13:23:56.906713
92eec16f-23a5-47eb-9020-22986f5d414c,Freightliner,M2 106,lubricacion,REP-0892,1.0,1,4,2026-06-17 13:23:56.906713
d5780a89-a35f-4c85-a2e7-865d3454a5d3,Freightliner,M2 106,lubricacion,REP-0894,2.0,2,8,2026-06-17 13:23:56.906713
9995f2d1-d863-44a2-95fa-1b786f521209,Freightliner,M2 106,lubricacion,REP-0895,2.5,2,8,2026-06-17 13:23:56.906713
dbd29349-a8b5-47cc-82bf-40e17c532dcb,Freightliner,M2 106,lubricacion,REP-0896,3.25,4,16,2026-06-17 13:23:56.906713
391db5d5-3502-457e-b2ff-0b6552c71891,Freightliner,M2 106,lubricacion,REP-0898,1.25,4,16,2026-06-17 13:23:56.906713
