id,sku,descripcion,stock_actual,demanda_30d_prediccion,demanda_30d_historico,lead_time_dias,cobertura_dias,criticidad,accion,delta_demanda,fecha_calculo
d8349686-e871-4559-be94-600bf9a6c417,REP-0177,Buj√≠a de n√≠quel para camioneta,24.0,2.57,5.33,2.0,280.15564202334633,media,✅ OK,-51.782363977485936,2026-06-17 14:10:58.272276
06335dae-bf34-4363-b729-2473206e6047,REP-0205,Filtro de aire para auto liviano,5.0,2.57,73.49,2.0,58.36575875486382,media,✅ OK,-96.50292556810452,2026-06-17 14:10:58.272276
1ef1dfa0-ea0e-4c91-9a59-502db7404cf1,REP-0920,Filtro de aceite para van,3.0,2.55,35.38,2.0,35.294117647058826,media,✅ OK,-92.79253815715094,2026-06-17 14:10:58.272276
f66f2867-9e9f-4fe5-8da4-2c0a7e0c7b34,REP-0206,Filtro de aire para bus,5.0,2.54,28.86,2.0,59.05511811023622,media,✅ OK,-91.1988911988912,2026-06-17 14:10:58.272276
6f5a2c63-1f68-4be5-a44f-f385507de777,REP-0448,Polea de alternador para cami√≥n liviano,15.0,2.5,8.25,4.0,180.0,media,✅ OK,-69.6969696969697,2026-06-17 14:10:58.272276
dfd7a6ae-e57b-4eb0-bf8a-83dcf3e23519,REP-0392,Bater√≠a 45 Ah para bus,10.0,2.5,1.0,2.0,120.0,alta,✅ OK,150.0,2026-06-17 14:10:58.272276
8aaa07b4-80a8-4072-bbf7-1153c6115873,REP-0312,Termostato para cami√≥n pesado,33.0,2.5,6.3,3.0,396.0,alta,✅ OK,-60.317460317460316,2026-06-17 14:10:58.272276
ce4ce1b6-9724-47a5-8e6a-c4070eb5ac96,REP-0431,Borne de bater√≠a positivo para cami√≥n pesado,15.0,2.5,3.42,2.0,180.0,media,✅ OK,-26.900584795321635,2026-06-17 14:10:58.272276
7abf3ed9-babf-42a8-85e7-ec317222a339,REP-0112,L√≠quido de frenos DOT 4 para cami√≥n pesado,24.0,2.5,8.07,2.0,288.0,alta,✅ OK,-69.02106567534076,2026-06-17 14:10:58.272276
dc80cafa-a0a5-4df9-a498-2373059e6c78,REP-0301,Sensor de temperatura de refrigerante para van,4.0,2.5,15.82,3.0,48.0,alta,✅ OK,-84.19721871049305,2026-06-17 14:10:58.272276
fc85e4dd-2f53-42af-b9fd-5c97cd9caa1e,REP-0115,Manguera flexible de freno delantera para bus,24.0,2.5,2.78,11.0,288.0,alta,✅ OK,-10.07194244604316,2026-06-17 14:10:58.272276
af1e3b6e-4873-441f-948f-32ebe46356c7,REP-0996,Sensor de presi√≥n de aceite para camioneta,20.0,2.5,7.27,3.0,240.0,alta,✅ OK,-65.61210453920219,2026-06-17 14:10:58.272276
fb903f7d-0f86-4378-8d6e-1a4219ea0496,REP-0137,Pastillas de freno traseras para van,24.0,2.5,17.58,2.0,288.0,alta,✅ OK,-85.77929465301479,2026-06-17 14:10:58.272276
93115434-8d53-4f79-999b-4939a8a15e2f,REP-0391,Bater√≠a 45 Ah para auto liviano,10.0,2.5,2.24,2.0,120.0,alta,✅ OK,11.607142857142847,2026-06-17 14:10:58.272276
a9244b69-9a28-4674-955c-dd179d8a654b,REP-0988,Sensor de pedal de acelerador para auto liviano,8.0,2.5,1.01,4.0,96.0,alta,✅ OK,147.5247524752475,2026-06-17 14:10:58.272276
dc83fa1d-d758-4ab8-a298-be4cd54cef6a,REP-0287,Refrigerante concentrado para camioneta,4.0,2.5,20.51,2.0,48.0,media,✅ OK,-87.8108239882984,2026-06-17 14:10:58.272276
dc2d98af-0b60-4251-8a9f-f758a62b76f7,REP-0163,Zapatas de freno traseras para auto liviano,25.0,2.5,2.86,3.0,300.0,alta,✅ OK,-12.587412587412583,2026-06-17 14:10:58.272276
191b6405-db27-43ef-96ff-55c5f9274a61,REP-0168,Zapatas de freno traseras para van,23.0,2.5,1.41,3.0,276.0,alta,✅ OK,77.3049645390071,2026-06-17 14:10:58.272276
11b64bac-0df2-4df0-9d89-337c5a71face,REP-0092,Sello diferencial reforzado,24.0,2.5,6.24,30.0,288.0,media,✅ OK,-59.93589743589743,2026-06-17 14:10:58.272276
3bdebe8d-11ac-4ab6-bfdb-8f5d15ea8b31,REP-0632,Filtro separador de agua de combustible para cami√≥n liviano,3.0,2.5,9.51,3.0,36.0,media,✅ OK,-73.71188222923239,2026-06-17 14:10:58.272276
73ea0330-cc71-4436-8185-dacd8d5ffb86,REP-0272,Manguera inferior de radiador para van,4.0,2.5,13.8,3.0,48.0,alta,✅ OK,-81.88405797101449,2026-06-17 14:10:58.272276
8dc9b0b7-dbba-4d59-899e-3a89b0f8189b,REP-0648,Prefiltro de combustible para bus,24.0,2.5,16.34,2.0,288.0,media,✅ OK,-84.7001223990208,2026-06-17 14:10:58.272276
f2a87ae2-3ab4-47a6-a83d-17f51953ec40,REP-0171,Buj√≠a de iridio para camioneta,24.0,2.5,3.24,2.0,288.0,media,✅ OK,-22.83950617283951,2026-06-17 14:10:58.272276
c1adee30-095f-48a5-bbcb-64bd8a375a05,REP-0649,Prefiltro de combustible para camioneta,24.0,2.5,24.41,2.0,288.0,media,✅ OK,-89.75829578041787,2026-06-17 14:10:58.272276
581cb69c-5f40-46de-86a9-81de0df382e2,REP-0724,Perno de rueda para bus,24.0,2.5,18.73,2.0,288.0,alta,✅ OK,-86.65242925787507,2026-06-17 14:10:58.272276
6d8ce73c-d8bd-4c04-ac2c-d17bb213d2b0,REP-0260,Dep√≥sito de refrigerante para van,5.0,2.5,6.16,4.0,60.0,media,✅ OK,-59.41558441558442,2026-06-17 14:10:58.272276
760b2b2c-314d-444d-84e4-3b3434c625fa,REP-0728,Perno de rueda para van,24.0,2.5,25.88,2.0,288.0,alta,✅ OK,-90.34003091190108,2026-06-17 14:10:58.272276
cb02ecf1-5039-4d23-95e8-93f6721a4d11,REP-0806,Ampolleta H7 12 V para camioneta,8.0,2.5,1.37,2.0,96.0,media,✅ OK,82.48175182481751,2026-06-17 14:10:58.272276
9a8f622a-89e4-4009-81aa-1a2c4e055c9b,REP-0209,Filtro de aire para cami√≥n pesado,22.0,2.5,15.33,2.0,264.0,media,✅ OK,-83.69210697977822,2026-06-17 14:10:58.272276
d8e8ff65-1763-4a52-821f-0e0bebfa4af9,REP-0177,Buj√≠a de n√≠quel para camioneta,24.0,2.5,5.33,2.0,288.0,media,✅ OK,-53.09568480300187,2026-06-17 14:10:58.272276
72f41ca3-3231-4038-9a6d-97a3fe771f8b,REP-0896,Aceite de motor 20W-50 mineral para cami√≥n liviano,22.0,2.5,10.4,2.0,264.0,media,✅ OK,-75.96153846153845,2026-06-17 14:10:58.272276
a2836359-9fb5-4fab-b8f1-5aff0c9a8c5e,REP-0210,Filtro de aire para van,22.0,2.5,60.2,2.0,264.0,media,✅ OK,-95.84717607973423,2026-06-17 14:10:58.272276
06ef25c8-98bc-4021-a1b9-4e9e7dcd081e,REP-0076,Kit limpieza inyectores motor,5.0,2.49,53.44,30.0,60.240963855421676,media,✅ OK,-95.34056886227545,2026-06-17 14:10:58.272276
284b99ef-cba8-41e0-8be9-2a18e7d65b4a,REP-0206,Filtro de aire para bus,5.0,2.48,28.86,2.0,60.483870967741936,media,✅ OK,-91.40679140679141,2026-06-17 14:10:58.272276
5fcd2da5-1856-4118-903a-2354d6efdf7b,REP-0146,Sensor de desgaste de pastillas de freno para bus,11.0,2.47,33.04,3.0,133.60323886639677,media,✅ OK,-92.52421307506053,2026-06-17 14:10:58.272276
129714dc-2813-4239-b997-82ca298f792e,REP-0447,Polea de alternador para camioneta,15.0,2.45,10.14,4.0,183.6734693877551,media,✅ OK,-75.83826429980276,2026-06-17 14:10:58.272276
f7f8fbd4-e088-42a7-b9e9-457b39caac75,REP-0296,Refrigerante listo para usar para van,33.0,2.44,22.17,2.0,405.7377049180328,media,✅ OK,-88.99413622011727,2026-06-17 14:10:58.272276
fefedf9a-fdac-4dae-ac64-36ad4819e615,REP-0207,Filtro de aire para camioneta,5.0,2.44,64.53,2.0,61.475409836065566,media,✅ OK,-96.21881295521463,2026-06-17 14:10:58.272276
1ba4d169-ca8b-4269-84e8-64dc901fbbb5,REP-0217,Rodamiento auxiliar de correa de distribuci√≥n para auto liviano,21.0,2.43,7.79,3.0,259.25925925925924,alta,✅ OK,-68.80616174582798,2026-06-17 14:10:58.272276
8096bca4-8414-49cf-979b-c5cd8be6688e,REP-0137,Pastillas de freno traseras para van,24.0,2.43,17.58,2.0,296.2962962962963,alta,✅ OK,-86.17747440273038,2026-06-17 14:10:58.272276
08934863-f9df-4bb5-be1a-ace67e709db8,REP-0209,Filtro de aire para cami√≥n pesado,22.0,2.43,15.33,2.0,271.6049382716049,media,✅ OK,-84.14872798434443,2026-06-17 14:10:58.272276
b817a5b0-215c-4546-b063-c06142dbe5dd,REP-0208,Filtro de aire para cami√≥n liviano,22.0,2.43,51.67,2.0,271.6049382716049,media,✅ OK,-95.29707760789627,2026-06-17 14:10:58.272276
c56abf41-a0f2-4224-bf15-704bdf428f68,REP-0647,Prefiltro de combustible para auto liviano,24.0,2.42,32.0,2.0,297.5206611570248,media,✅ OK,-92.4375,2026-06-17 14:10:58.272276
7844480f-4fb1-42b6-a7c4-b5e62fc967af,REP-0434,Juego de cables de buj√≠a para bus,15.0,2.4,7.66,3.0,187.5,media,✅ OK,-68.66840731070496,2026-06-17 14:10:58.272276
01c91469-6101-446f-98d7-c4bb00238c71,REP-0098,L√≠quido de frenos DOT 3 para auto liviano,24.0,2.4,32.12,2.0,300.0,alta,✅ OK,-92.5280199252802,2026-06-17 14:10:58.272276
1326eba7-f720-41a2-bbfb-015e710599a1,REP-0128,Pastillas de freno delanteras para camioneta,24.0,2.4,16.82,11.0,300.0,alta,✅ OK,-85.73127229488703,2026-06-17 14:10:58.272276
fecd3927-d6fc-4862-9a35-ce860060664c,REP-0128,Pastillas de freno delanteras para camioneta,24.0,2.4,16.82,11.0,300.0,alta,✅ OK,-85.73127229488703,2026-06-17 14:10:58.272276
7a972543-56ea-47ab-a4cb-0c2c288370f1,REP-0084,Disco de freno delantero para van,3.0,2.4,14.43,2.0,37.5,alta,✅ OK,-83.36798336798337,2026-06-17 14:10:58.272276
e2f5650b-9687-410e-893a-cd9ad127339e,REP-0996,Sensor de presi√≥n de aceite para camioneta,20.0,2.4,7.27,3.0,250.00000000000003,alta,✅ OK,-66.9876203576341,2026-06-17 14:10:58.272276
31803d4b-87b6-43cc-beeb-67c184f83c5b,REP-0079,Disco de freno delantero para cami√≥n liviano,3.0,2.4,12.57,2.0,37.5,alta,✅ OK,-80.90692124105011,2026-06-17 14:10:58.272276
c3db0cde-0194-41f1-b1b1-84f905582467,REP-0634,Filtro separador de agua de combustible para van,3.0,2.4,11.7,3.0,37.5,media,✅ OK,-79.48717948717949,2026-06-17 14:10:58.272276
4ae446e2-a8ce-44ad-bb1a-d12aab0e908c,REP-0147,Sensor de desgaste de pastillas de freno para camioneta,11.0,2.38,48.41,3.0,138.65546218487395,media,✅ OK,-95.08366040074364,2026-06-17 14:10:58.272276
8b6fcb31-545f-45c5-a951-40da4d20a273,REP-0210,Filtro de aire para van,22.0,2.38,60.2,2.0,277.3109243697479,media,✅ OK,-96.04651162790697,2026-06-17 14:10:58.272276
8c326670-b588-4778-957d-216a48419688,REP-0084,Disco de freno delantero para van,3.0,2.38,14.43,2.0,37.81512605042017,alta,✅ OK,-83.50658350658351,2026-06-17 14:10:58.272276
248d03f1-dbbb-487a-ae29-5052a77eb9c9,REP-0208,Filtro de aire para cami√≥n liviano,22.0,2.38,51.67,2.0,277.3109243697479,media,✅ OK,-95.39384555835106,2026-06-17 14:10:58.272276
55231813-e729-45bf-a1dc-7a68f7203321,REP-0205,Filtro de aire para auto liviano,5.0,2.36,73.49,2.0,63.55932203389831,media,✅ OK,-96.78867873180025,2026-06-17 14:10:58.272276
5ce35e1f-2b1d-4014-8aa9-d2577e61ace7,REP-0886,Aceite de motor 10W-40 semisint√©tico para van,10.0,2.33,14.08,2.0,128.75536480686694,media,✅ OK,-83.45170454545455,2026-06-17 14:10:58.272276
15b3de15-3bfb-45bb-b464-4385e73883bf,REP-0652,Prefiltro de combustible para van,24.0,2.33,22.75,2.0,309.0128755364807,media,✅ OK,-89.75824175824177,2026-06-17 14:10:58.272276
94d4da3b-61a4-46f4-ac1a-f56394e65a49,REP-0994,Sensor de presi√≥n de aceite para auto liviano,8.0,2.33,9.68,3.0,103.00429184549357,alta,✅ OK,-75.9297520661157,2026-06-17 14:10:58.272276
cc945795-e4f5-43b6-8fca-08f01c10fa3b,REP-0127,Pastillas de freno delanteras para bus,24.0,2.33,5.09,11.0,309.0128755364807,alta,✅ OK,-54.22396856581532,2026-06-17 14:10:58.272276
560c0c96-b926-4de8-b7b5-a346a9a5667b,REP-0285,Refrigerante concentrado para auto liviano,4.0,2.33,26.65,2.0,51.502145922746784,media,✅ OK,-91.25703564727957,2026-06-17 14:10:58.272276
b9db9d12-147b-4c3f-bab5-d5bd6fa27352,REP-0150,Sensor de desgaste de pastillas de freno para van,11.0,2.33,47.69,3.0,141.63090128755363,media,✅ OK,-95.11427972321242,2026-06-17 14:10:58.272276
5cc81918-3067-43f5-b306-cd258478f402,REP-0630,Filtro separador de agua de combustible para bus,3.0,2.33,8.77,3.0,38.62660944206009,media,✅ OK,-73.4321550741163,2026-06-17 14:10:58.272276
7b684dfe-5563-44e2-9cf4-2bc82403169b,REP-0340,Disco de embrague para camioneta,10.0,2.33,3.73,4.0,128.75536480686694,alta,✅ OK,-37.533512064343164,2026-06-17 14:10:58.272276
452c5d2d-4b9d-4c11-937b-89ef687c138b,REP-0209,Filtro de aire para cami√≥n pesado,22.0,2.33,15.33,2.0,283.26180257510725,media,✅ OK,-84.80104370515329,2026-06-17 14:10:58.272276
63ce7158-5b26-4098-90b2-17c4c8635b7f,REP-0655,Regulador de presi√≥n de combustible para camioneta,24.0,2.33,9.36,4.0,309.0128755364807,alta,✅ OK,-75.1068376068376,2026-06-17 14:10:58.272276
71db7008-cf6d-4a5d-b32d-0fc1f1371e0f,REP-0174,Buj√≠a de iridio para van,24.0,2.33,4.33,2.0,309.0128755364807,media,✅ OK,-46.18937644341801,2026-06-17 14:10:58.272276
e8b25def-410e-43c6-9ddc-4a923493d04c,REP-0248,V√°lvula PCV para van,55.0,2.33,3.31,3.0,708.1545064377682,media,✅ OK,-29.607250755287005,2026-06-17 14:10:58.272276
0d3cdd07-75d8-4786-ad46-4b0d1f8da37c,REP-0183,Buj√≠a incandescente di√©sel para camioneta,24.0,2.33,4.44,2.0,309.0128755364807,media,✅ OK,-47.52252252252253,2026-06-17 14:10:58.272276
bf8bdd34-93ab-4703-89c4-58eaf05a34f8,REP-0425,Borne de bater√≠a negativo para cami√≥n pesado,15.0,2.33,4.1,2.0,193.13304721030042,media,✅ OK,-43.17073170731707,2026-06-17 14:10:58.272276
7962d387-01cc-474e-862f-69dcaf9eef10,REP-1000,Sensor de temperatura de aire de admisi√≥n para auto liviano,22.0,2.33,2.86,4.0,283.26180257510725,media,✅ OK,-18.531468531468526,2026-06-17 14:10:58.272276
9fc11d96-d3f1-4b21-bb8a-8330b4e6ae77,REP-0244,V√°lvula PCV para bus,55.0,2.33,1.98,3.0,708.1545064377682,media,✅ OK,17.676767676767682,2026-06-17 14:10:58.272276
7a31c3e6-b593-48ff-9788-4ab6878c9c5a,REP-0185,Buj√≠a incandescente di√©sel para cami√≥n pesado,24.0,2.33,2.18,2.0,309.0128755364807,media,✅ OK,6.880733944954123,2026-06-17 14:10:58.272276
2c81c55e-3e2b-4d04-8ba9-228a5f20e954,REP-0086,Sensor Lambda universal,3.0,2.33,71.91,30.0,38.62660944206009,media,✅ OK,-96.75983868724796,2026-06-17 14:10:58.272276
559de672-aacd-479a-809b-23afa9869389,REP-0210,Filtro de aire para van,22.0,2.32,60.2,2.0,284.4827586206897,media,✅ OK,-96.14617940199336,2026-06-17 14:10:58.272276
6876536c-ce34-4145-9cbb-18d64b1711f2,REP-0606,Filtro hidr√°ulico de retorno para cami√≥n liviano,2.0,2.32,34.39,4.0,25.862068965517242,media,✅ OK,-93.25385286420472,2026-06-17 14:10:58.272276
397813a1-f319-46ec-8a46-42be268755e3,REP-0207,Filtro de aire para camioneta,5.0,2.31,64.53,2.0,64.93506493506493,media,✅ OK,-96.42026964202695,2026-06-17 14:10:58.272276
b1de26d4-d14b-4e2a-a0c3-2e26b9a504b4,REP-0150,Sensor de desgaste de pastillas de freno para van,11.0,2.29,47.69,3.0,144.1048034934498,media,✅ OK,-95.19815474942335,2026-06-17 14:10:58.272276
629bc959-907c-4d0b-bda3-762e258f6cf2,REP-0237,Tensor de correa de distribuci√≥n para auto liviano,60.0,2.29,8.99,3.0,786.0262008733624,alta,✅ OK,-74.52725250278087,2026-06-17 14:10:58.272276
2586ea04-a136-4390-a712-210633c24ed8,REP-0270,Manguera inferior de radiador para cami√≥n liviano,5.0,2.29,9.13,3.0,65.50218340611353,alta,✅ OK,-74.91785323110625,2026-06-17 14:10:58.272276
306f2ffc-a22e-4df4-9968-52659cb47d2f,REP-0089,Disco de freno trasero para camioneta,3.0,2.29,24.29,2.0,39.301310043668124,alta,✅ OK,-90.57225195553727,2026-06-17 14:10:58.272276
93beec73-9149-44cd-8ea7-207abb9f3bb6,REP-0002,Filtro de aire est√°ndar,5.0,2.28,42.5,30.0,65.78947368421053,media,✅ OK,-94.63529411764705,2026-06-17 14:10:58.272276
7b1566b8-fb84-4017-9d40-ee81e7577e77,REP-0077,Disco de freno delantero para camioneta,3.0,2.27,21.3,2.0,39.647577092511014,alta,✅ OK,-89.34272300469483,2026-06-17 14:10:58.272276
cbf33f06-8ca8-4212-8498-e617e1b45091,REP-0147,Sensor de desgaste de pastillas de freno para camioneta,11.0,2.26,48.41,3.0,146.01769911504425,media,✅ OK,-95.33154306961372,2026-06-17 14:10:58.272276
1773979d-88bc-454a-bb9c-fe790bf574d2,REP-0192,Correa de accesorios para van,24.0,2.25,8.96,2.0,320.0,media,✅ OK,-74.88839285714286,2026-06-17 14:10:58.272276
521af8cc-102e-469c-8170-3a12c9f7ac49,REP-0195,Correa de distribuci√≥n para camioneta,5.0,2.25,12.17,2.0,66.66666666666667,alta,✅ OK,-81.51191454396056,2026-06-17 14:10:58.272276
cdbc0602-a5bb-4873-b823-792f5af7295b,REP-0002,Filtro de aire est√°ndar,5.0,2.25,42.5,30.0,66.66666666666667,media,✅ OK,-94.70588235294117,2026-06-17 14:10:58.272276
d061508f-c164-4db0-9dc4-5d8b08bf0abd,REP-0303,Tapa de radiador para bus,160.0,2.25,3.43,2.0,2133.3333333333335,media,✅ OK,-34.40233236151604,2026-06-17 14:10:58.272276
d281cc81-1f00-4e16-aa6e-2375708c53a9,REP-0196,Correa de distribuci√≥n para cami√≥n liviano,5.0,2.25,8.98,2.0,66.66666666666667,alta,✅ OK,-74.94432071269487,2026-06-17 14:10:58.272276
65d658aa-715e-4969-b2ea-14a648b7c121,REP-0297,Sensor de temperatura de refrigerante para auto liviano,4.0,2.25,21.89,3.0,53.33333333333333,alta,✅ OK,-89.72133394243947,2026-06-17 14:10:58.272276
77d83484-672b-428c-aced-d649ab2c1649,REP-0180,Buj√≠a de n√≠quel para van,24.0,2.25,4.81,2.0,320.0,media,✅ OK,-53.22245322245321,2026-06-17 14:10:58.272276
83beba61-b106-40ef-b21e-91d90ddbd30b,REP-0296,Refrigerante listo para usar para van,33.0,2.25,22.17,2.0,440.0,media,✅ OK,-89.851150202977,2026-06-17 14:10:58.272276
8fe0b1ed-0d76-4d69-93d9-9bd9270fdf4f,REP-0421,Borne de bater√≠a negativo para auto liviano,26.0,2.25,8.14,2.0,346.6666666666667,media,✅ OK,-72.35872235872236,2026-06-17 14:10:58.272276
296ab1e6-78ff-4c6e-9b7f-024a244d6551,REP-0899,Aceite de motor 5W-30 sint√©tico para auto liviano,22.0,2.25,12.24,2.0,293.33333333333337,media,✅ OK,-81.61764705882352,2026-06-17 14:10:58.272276
5d747843-b651-4aae-9040-52dd2ec89f08,REP-0911,C√°rter de aceite para auto liviano,3.0,2.25,11.15,5.0,40.0,alta,✅ OK,-79.82062780269058,2026-06-17 14:10:58.272276
226f0829-d146-4ddc-9a06-9db685278274,REP-0097,Aceite motor premium 20L,24.0,2.24,134.74,30.0,321.4285714285714,media,✅ OK,-98.33753896393053,2026-06-17 14:10:58.272276
7f048f6f-3944-4b3d-8344-d4890f8003b0,REP-0097,Aceite motor premium 20L,24.0,2.24,134.74,30.0,321.4285714285714,media,✅ OK,-98.33753896393053,2026-06-17 14:10:58.272276
ff1c15a0-e19f-4c7e-8e2d-60bc14a4b7f4,REP-0435,Juego de cables de buj√≠a para camioneta,15.0,2.22,13.33,3.0,202.70270270270268,media,✅ OK,-83.34583645911478,2026-06-17 14:10:58.272276
58b7032d-6b3f-4257-bfe3-ebe63b4aa2e9,REP-0264,Electroventilador de radiador para cami√≥n liviano,16.0,2.22,6.63,4.0,216.2162162162162,alta,✅ OK,-66.5158371040724,2026-06-17 14:10:58.272276
1d56601b-a4bb-43d5-a077-87544273c9ac,REP-0096,Disco de freno trasero para van,24.0,2.22,19.12,2.0,324.3243243243243,alta,✅ OK,-88.38912133891213,2026-06-17 14:10:58.272276
cf568f85-1786-4058-a801-e0ef78b2814a,REP-0100,Ventilador el√©ctrico,24.0,2.21,7.75,30.0,325.79185520361995,media,✅ OK,-71.48387096774194,2026-06-17 14:10:58.272276
6b4c49fd-2fdc-465c-8fc4-8db116bf1aa0,REP-0205,Filtro de aire para auto liviano,5.0,2.21,73.49,2.0,67.87330316742081,media,✅ OK,-96.99278813444006,2026-06-17 14:10:58.272276
00c02e14-4a76-4be8-a3f5-e7a30c895f48,REP-0918,Filtro de aceite para cami√≥n liviano,3.0,2.2,28.03,2.0,40.90909090909091,media,✅ OK,-92.15126650017838,2026-06-17 14:10:58.272276
ca10842d-6c88-467e-9140-4b5f89ee4d6f,REP-0625,Filtro de combustible para camioneta,3.0,2.2,22.08,2.0,40.90909090909091,media,✅ OK,-90.03623188405797,2026-06-17 14:10:58.272276
495919da-c422-4ef3-86b2-cf8d42b7af48,REP-0100,Ventilador el√©ctrico,24.0,2.2,7.75,30.0,327.27272727272725,media,✅ OK,-71.61290322580645,2026-06-17 14:10:58.272276
ac290eb5-c7ad-4750-82e3-c1b5058cfbd5,REP-0135,Pastillas de freno traseras para cami√≥n liviano,24.0,2.18,13.03,2.0,330.27522935779814,alta,✅ OK,-83.26937835763623,2026-06-17 14:10:58.272276
9bb88d04-ae69-46cc-b812-bab49373661f,REP-0012,Bomba central de freno para van,6.0,2.18,13.82,4.0,82.56880733944953,alta,✅ OK,-84.22575976845152,2026-06-17 14:10:58.272276
fce0a3e1-f3c8-47fe-b43f-3e1f7d241dcb,REP-0233,Tensor de correa de accesorios para camioneta,60.0,2.17,4.0,3.0,829.4930875576036,media,✅ OK,-45.75,2026-06-17 14:10:58.272276
32b81368-b601-40cc-8bd7-c82bf9986364,REP-0186,Buj√≠a incandescente di√©sel para van,24.0,2.17,4.98,2.0,331.7972350230415,media,✅ OK,-56.42570281124498,2026-06-17 14:10:58.272276
8c9eeed0-dc7a-4b25-8b47-42b374f05990,REP-0181,Buj√≠a incandescente di√©sel para auto liviano,24.0,2.17,4.55,2.0,331.7972350230415,media,✅ OK,-52.307692307692314,2026-06-17 14:10:58.272276
c866b096-fb8e-4175-b036-3d3948ff769f,REP-0626,Filtro de combustible para cami√≥n liviano,3.0,2.17,18.09,2.0,41.474654377880185,media,✅ OK,-88.00442233278054,2026-06-17 14:10:58.272276
09855b11-f2b2-4eb8-b09d-2284fb776846,REP-0296,Refrigerante listo para usar para van,33.0,2.14,22.17,2.0,462.6168224299065,media,✅ OK,-90.34731619305367,2026-06-17 14:10:58.272276
ab3e09ac-3147-475c-9303-e17ace3d49ea,REP-0085,Disco de freno trasero para auto liviano,3.0,2.14,25.35,2.0,42.05607476635514,alta,✅ OK,-91.55818540433926,2026-06-17 14:10:58.272276
aae45987-e3ea-4fd3-8a74-0c13c63343de,REP-0149,Sensor de desgaste de pastillas de freno para cami√≥n pesado,11.0,2.14,21.02,3.0,154.2056074766355,media,✅ OK,-89.81921979067555,2026-06-17 14:10:58.272276
0dafc925-7c31-41ae-b81e-dcf4099a4bd0,REP-0276,Manguera superior de radiador para cami√≥n liviano,4.0,2.14,8.48,3.0,56.074766355140184,alta,✅ OK,-74.76415094339622,2026-06-17 14:10:58.272276
88dc2de9-2a56-4149-9d2c-3dfb15a47116,REP-0192,Correa de accesorios para van,24.0,2.14,8.96,2.0,336.4485981308411,media,✅ OK,-76.11607142857142,2026-06-17 14:10:58.272276
98eccbc5-4518-477f-a443-70597f8e57d3,REP-0310,Termostato para camioneta,33.0,2.14,11.04,3.0,462.6168224299065,alta,✅ OK,-80.6159420289855,2026-06-17 14:10:58.272276
df9d0d30-6746-4d25-a584-f4ea3a4b36b7,REP-0274,Manguera superior de radiador para bus,4.0,2.14,5.25,3.0,56.074766355140184,alta,✅ OK,-59.238095238095234,2026-06-17 14:10:58.272276
8c8514ad-1d0f-48d0-a8c5-499146e0c059,REP-0097,Aceite motor premium 20L,24.0,2.14,134.74,30.0,336.4485981308411,media,✅ OK,-98.41175597446936,2026-06-17 14:10:58.272276
3bde8e7f-18a8-42da-a6db-3d1deadd6260,REP-0263,Electroventilador de radiador para camioneta,16.0,2.13,10.34,4.0,225.35211267605635,alta,✅ OK,-79.40038684719536,2026-06-17 14:10:58.272276
6e5d6009-23f4-45b1-b060-644128e2ffcf,REP-0060,Filtro hidr√°ulico,7.0,2.11,23.02,30.0,99.5260663507109,media,✅ OK,-90.83405734144223,2026-06-17 14:10:58.272276
813aa70a-b45b-4f19-8fa0-b18a74a57d4c,REP-0207,Filtro de aire para camioneta,5.0,2.11,64.53,2.0,71.09004739336493,media,✅ OK,-96.73020300635363,2026-06-17 14:10:58.272276
ea543f93-558b-4035-a2d2-b04a3f36c094,REP-0146,Sensor de desgaste de pastillas de freno para bus,11.0,2.09,33.04,3.0,157.89473684210526,media,✅ OK,-93.67433414043583,2026-06-17 14:10:58.272276
2e6df301-2d18-4cfb-877a-9070e2289c1c,REP-0073,Disco de freno delantero para auto liviano,5.0,2.09,25.49,2.0,71.77033492822967,alta,✅ OK,-91.80070615927815,2026-06-17 14:10:58.272276
8399a8d4-467b-425f-8dd8-9b0cb40face4,REP-0145,Sensor de desgaste de pastillas de freno para auto liviano,11.0,2.08,54.0,3.0,158.65384615384616,media,✅ OK,-96.14814814814815,2026-06-17 14:10:58.272276
066fea78-0e5a-481d-a531-370c9de932ca,REP-0126,Pastillas de freno delanteras para auto liviano,24.0,2.08,20.78,11.0,346.15384615384613,alta,✅ OK,-89.99037536092396,2026-06-17 14:10:58.272276
4c1b0c70-5ae9-4032-98e3-4da611c405e2,REP-0085,Disco de freno trasero para auto liviano,3.0,2.08,25.35,2.0,43.26923076923077,alta,✅ OK,-91.7948717948718,2026-06-17 14:10:58.272276
67a2bde9-17af-4474-a79d-fd1f329c72d1,REP-0273,Manguera superior de radiador para auto liviano,4.0,2.06,16.39,3.0,58.25242718446602,alta,✅ OK,-87.431360585723,2026-06-17 14:10:58.272276
33301ce3-5657-4c8b-be6d-5df0f41a9c9d,REP-0145,Sensor de desgaste de pastillas de freno para auto liviano,11.0,2.06,54.0,3.0,160.19417475728156,media,✅ OK,-96.18518518518519,2026-06-17 14:10:58.272276
72b171f3-61a1-4085-b9e2-d8d68e5f4e62,REP-0605,Filtro hidr√°ulico de retorno para bus,2.0,2.04,29.85,4.0,29.41176470588235,media,✅ OK,-93.16582914572865,2026-06-17 14:10:58.272276
