activo_id,fecha_corte,horizonte_dias,edad_dias,edad_anos,odometro_actual,horometro_actual,km_dia_promedio,horas_dia_promedio,dias_desde_ultima_ot,count_ot_30d,count_ot_90d,count_ot_180d,count_correctivas_30d,count_correctivas_90d,count_correctivas_180d,costo_total_30d,costo_total_90d,costo_total_180d,mtbf_180d,dias_ult_correctiva_motor,dias_ult_correctiva_frenos,dias_ult_correctiva_transmision,target,created_at
ACE-0079,2026-05-05,7,71.0,0.1943874058863792,3817.0,111.0,-1.0,-1.0,25.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,738000.0,738000.0,738000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0080,2026-05-05,7,49.0,0.13415468856947296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0081,2026-05-05,7,2409.0,6.595482546201232,242358.0,13541.5,-1.0,-1.0,134.0,-1.0,-1.0,3.0,-1.0,-1.0,2.0,-1.0,-1.0,2521000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0082,2026-05-05,7,719.0,1.9685147159479808,199861.0,3024.4,-1.0,-1.0,42.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,3443000.0,3443000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0083,2026-05-05,7,3721.0,10.18754277891855,350092.0,8843.7,-1.0,-1.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1544000.0,1544000.0,1544000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0084,2026-05-05,7,1970.0,5.393566050650239,184544.0,6873.8,-1.0,-1.0,35.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,300000.0,451000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0085,2026-05-05,7,93.0,0.2546201232032854,4856.0,262.0,-1.0,-1.0,39.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2616000.0,2616000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0086,2026-05-05,7,2106.0,5.765913757700205,468493.0,8361.5,-1.0,-1.0,51.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1758000.0,4128000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0087,2026-05-05,7,-5.0,-0.013689253935660506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0088,2026-05-05,7,619.0,1.6947296372347707,36219.0,2122.9,-1.0,-1.0,12.0,1.0,3.0,4.0,1.0,1.0,1.0,3324000.0,4035000.0,4370000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0089,2026-05-05,7,1850.0,5.065023956194388,409590.0,12978.9,-1.0,-1.0,103.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,977000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0090,2026-05-05,7,911.0,2.4941820670773445,230411.0,4025.8,-1.0,-1.0,2.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,478000.0,478000.0,478000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0091,2026-05-05,7,59.0,0.16153319644079397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0092,2026-05-05,7,3268.0,8.947296372347708,459508.0,11503.8,-1.0,-1.0,7.0,1.0,2.0,3.0,1.0,1.0,2.0,1077000.0,1331000.0,3318000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0093,2026-05-05,7,3625.0,9.924709103353868,237990.0,9118.9,-1.0,-1.0,1.0,1.0,1.0,3.0,-1.0,-1.0,2.0,235000.0,235000.0,6069000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0094,2026-05-05,7,39.0,0.10677618069815195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0095,2026-05-05,7,2581.0,7.066392881587953,447169.0,12864.3,-1.0,-1.0,10.0,1.0,2.0,2.0,1.0,1.0,1.0,964000.0,1461000.0,1461000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0096,2026-05-05,7,736.0,2.0150581793292264,61880.0,3313.8,-1.0,-1.0,74.0,-1.0,1.0,3.0,-1.0,-1.0,2.0,-1.0,336000.0,3271000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0097,2026-05-05,7,3274.0,8.9637234770705,165840.0,7125.2,-1.0,-1.0,378.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0098,2026-05-05,7,3390.0,9.281314168377824,173871.0,16071.7,-1.0,-1.0,38.0,-1.0,2.0,3.0,-1.0,2.0,2.0,-1.0,3658000.0,4131000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0099,2026-05-05,7,2863.0,7.838466803559206,159924.0,9024.2,-1.0,-1.0,20.0,1.0,2.0,4.0,1.0,1.0,3.0,1835000.0,2364000.0,6706000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0100,2026-05-05,7,248.0,0.6789869952087612,16632.0,550.8,-1.0,-1.0,88.0,-1.0,1.0,3.0,-1.0,1.0,1.0,-1.0,2019000.0,2783000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0101,2026-05-05,7,861.0,2.3572895277207393,123970.0,3238.7,-1.0,-1.0,74.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2033000.0,2033000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0102,2026-05-05,7,4050.0,11.08829568788501,868131.0,13704.6,-1.0,-1.0,120.0,-1.0,-1.0,3.0,-1.0,-1.0,3.0,-1.0,-1.0,6511000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0103,2026-05-05,7,1752.0,4.7967145790554415,218163.0,7016.0,-1.0,-1.0,84.0,-1.0,1.0,3.0,-1.0,1.0,1.0,-1.0,1495000.0,2206000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0104,2026-05-05,7,2086.0,5.711156741957564,86731.0,6297.2,-1.0,-1.0,609.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0105,2026-05-05,7,2377.0,6.507871321013004,458167.0,9204.7,-1.0,-1.0,46.0,-1.0,1.0,3.0,-1.0,1.0,2.0,-1.0,2844000.0,4493000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0106,2026-05-05,7,662.0,1.8124572210814511,184925.0,3878.8,-1.0,-1.0,4.0,2.0,5.0,8.0,-1.0,1.0,3.0,915000.0,4151000.0,6780000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-04 22:03:25.681507+00:00
ACE-0107,2026-05-05,7,90.0,0.2464065708418891,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0108,2026-05-05,7,1557.0,4.262833675564682,207881.0,6453.9,-1.0,-1.0,443.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0109,2026-05-05,7,444.0,1.215605749486653,134649.0,2427.2,-1.0,-1.0,79.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1593000.0,4823000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0110,2026-05-05,7,125.0,0.34223134839151265,13149.0,423.9,-1.0,-1.0,30.0,-1.0,3.0,3.0,-1.0,1.0,1.0,-1.0,3479000.0,3479000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0111,2026-05-05,7,3352.0,9.177275838466803,402445.0,6448.8,-1.0,-1.0,2265.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0112,2026-05-05,7,1901.0,5.204654346338125,148876.0,5708.4,-1.0,-1.0,133.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,1524000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0113,2026-05-05,7,564.0,1.5441478439425051,62852.0,2084.4,-1.0,-1.0,144.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2407000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0114,2026-05-05,7,252.0,0.6899383983572895,24647.0,1412.9,-1.0,-1.0,70.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,675000.0,675000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0115,2026-05-05,7,118.0,0.32306639288158795,29387.0,663.6,-1.0,-1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1636000.0,1895000.0,1895000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0116,2026-05-05,7,3906.0,10.694045174537989,430395.0,14843.4,-1.0,-1.0,99.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1942000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0117,2026-05-05,7,2711.0,7.422313483915127,312396.0,9699.1,-1.0,-1.0,37.0,-1.0,2.0,2.0,-1.0,1.0,1.0,-1.0,1691000.0,1691000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0118,2026-05-05,7,2355.0,6.447638603696099,352723.0,12862.9,-1.0,-1.0,25.0,1.0,1.0,2.0,-1.0,-1.0,1.0,336000.0,336000.0,1739000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0119,2026-05-05,7,4130.0,11.307323750855579,544847.0,17133.5,-1.0,-1.0,192.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0120,2026-05-05,7,1682.0,4.605065023956194,283743.0,7420.2,-1.0,-1.0,87.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,-1.0,323000.0,1796000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0121,2026-05-05,7,1926.0,5.2731006160164275,113634.0,5384.4,-1.0,-1.0,3.0,1.0,3.0,3.0,-1.0,2.0,2.0,999000.0,4696000.0,4696000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0122,2026-05-05,7,2775.0,7.597535934291581,186593.0,7848.1,-1.0,-1.0,3.0,1.0,1.0,2.0,-1.0,-1.0,1.0,236000.0,236000.0,2721000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0123,2026-05-05,7,1716.0,4.698151950718686,192135.0,10887.0,-1.0,-1.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,2430000.0,2430000.0,2430000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0124,2026-05-05,7,512.0,1.4017796030116358,35182.0,1739.9,-1.0,-1.0,124.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1976000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0125,2026-05-05,7,1168.0,3.1978097193702943,198409.0,4645.5,-1.0,-1.0,81.0,-1.0,1.0,4.0,-1.0,-1.0,3.0,-1.0,569000.0,5069000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0126,2026-05-05,7,1843.0,5.045859000684462,497752.0,7703.8,-1.0,-1.0,114.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,674000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0127,2026-05-05,7,845.0,2.3134839151266258,76376.0,9987.8,-1.0,-1.0,81.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,348000.0,348000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0128,2026-05-05,7,111.0,0.30390143737166325,24036.0,809.4,-1.0,-1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1007000.0,1123000.0,1123000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0129,2026-05-05,7,59.0,0.16153319644079397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-04 22:03:25.681507+00:00
ACE-0130,2026-05-05,7,1346.0,3.685147159479808,222991.0,7644.5,-1.0,-1.0,138.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1534000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0131,2026-05-05,7,610.0,1.6700889801505818,115041.0,1906.3,-1.0,-1.0,23.0,1.0,4.0,7.0,1.0,2.0,5.0,2581000.0,4373000.0,9385000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0132,2026-05-05,7,3454.0,9.456536618754278,826684.0,15011.3,-1.0,-1.0,9.0,1.0,2.0,2.0,1.0,2.0,2.0,2311000.0,3762000.0,3762000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-04 22:03:25.681507+00:00
ACE-0133,2026-05-05,7,4063.0,11.123887748117728,364844.0,48635.3,-1.0,-1.0,23.0,1.0,1.0,2.0,1.0,1.0,2.0,1843000.0,1843000.0,3823000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0134,2026-05-05,7,2692.0,7.370294318959616,175242.0,9301.8,-1.0,-1.0,212.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0135,2026-05-05,7,-8.0,-0.02190280629705681,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0136,2026-05-05,7,1810.0,4.955509924709103,246607.0,4762.9,-1.0,-1.0,401.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0137,2026-05-05,7,-13.0,-0.03559206023271732,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0138,2026-05-05,7,2065.0,5.653661875427789,489700.0,7945.8,-1.0,-1.0,19.0,1.0,2.0,3.0,1.0,2.0,3.0,1547000.0,3792000.0,5186000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0139,2026-05-05,7,346.0,0.947296372347707,32721.0,1530.3,-1.0,-1.0,108.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,783000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0140,2026-05-05,7,2246.0,6.1492128678987,778608.0,12075.7,-1.0,-1.0,26.0,1.0,1.0,2.0,1.0,1.0,2.0,1598000.0,1598000.0,2772000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0141,2026-05-05,7,2783.0,7.619438740588638,407154.0,12800.2,-1.0,-1.0,66.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,-1.0,407000.0,1219000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0142,2026-05-05,7,2480.0,6.789869952087611,370334.0,8993.9,-1.0,-1.0,26.0,1.0,2.0,2.0,1.0,1.0,1.0,2274000.0,2793000.0,2793000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0143,2026-05-05,7,325.0,0.8898015058179329,53746.0,1052.4,-1.0,-1.0,136.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1332000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0144,2026-05-05,7,3771.0,10.324435318275153,775948.0,15206.3,-1.0,-1.0,62.0,-1.0,1.0,3.0,-1.0,1.0,2.0,-1.0,1089000.0,2456000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0145,2026-05-05,7,1702.0,4.659822039698836,192976.0,4804.6,-1.0,-1.0,2.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,596000.0,972000.0,972000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-04 22:03:25.681507+00:00
ACE-0146,2026-05-05,7,2762.0,7.561943874058864,466264.0,13198.5,-1.0,-1.0,246.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0147,2026-05-05,7,1700.0,4.654346338124572,326697.0,6852.3,-1.0,-1.0,92.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0,2970000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0148,2026-05-05,7,2752.0,7.534565366187543,274156.0,16250.6,-1.0,-1.0,75.0,-1.0,1.0,3.0,-1.0,-1.0,2.0,-1.0,389000.0,3966000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0149,2026-05-05,7,3598.0,9.850787132101301,220765.0,19135.4,-1.0,-1.0,274.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0150,2026-05-05,7,3578.0,9.796030116358658,832666.0,13308.7,-1.0,-1.0,40.0,-1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0,934000.0,1101000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0151,2026-05-05,7,3132.0,8.574948665297741,334616.0,8200.2,-1.0,-1.0,60.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1894000.0,1894000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0152,2026-05-05,7,3087.0,8.451745379876797,414503.0,12659.9,-1.0,-1.0,11.0,2.0,3.0,5.0,2.0,3.0,5.0,3168000.0,4200000.0,5717000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0153,2026-05-05,7,2722.0,7.452429842573579,429498.0,10356.3,-1.0,-1.0,12.0,1.0,1.0,4.0,-1.0,-1.0,2.0,625000.0,625000.0,2930000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0154,2026-05-05,7,2366.0,6.477754962354552,251543.0,10002.6,-1.0,-1.0,54.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,647000.0,647000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0155,2026-05-05,7,240.0,0.6570841889117043,11568.0,563.9,-1.0,-1.0,107.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,441000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0156,2026-05-05,7,1481.0,4.054757015742642,108923.0,11986.2,-1.0,-1.0,31.0,-1.0,1.0,3.0,-1.0,-1.0,2.0,-1.0,599000.0,5032000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0157,2026-05-05,7,411.0,1.1252566735112937,86415.0,1699.0,-1.0,-1.0,15.0,1.0,1.0,2.0,1.0,1.0,2.0,937000.0,937000.0,2623000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0158,2026-05-05,7,1364.0,3.7344284736481863,210437.0,4849.7,-1.0,-1.0,82.0,-1.0,1.0,2.0,-1.0,1.0,1.0,-1.0,1026000.0,1225000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0159,2026-05-05,7,1538.0,4.210814510609172,126221.0,4760.6,-1.0,-1.0,108.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,715000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-04 22:03:25.681507+00:00
ACE-0160,2026-05-05,7,2883.0,7.8932238193018485,167390.0,8929.0,-1.0,-1.0,62.0,-1.0,2.0,2.0,-1.0,1.0,1.0,-1.0,1986000.0,1986000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0161,2026-05-05,7,85.0,0.2327173169062286,8215.0,399.7,-1.0,-1.0,6.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,382000.0,382000.0,382000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0162,2026-05-05,7,885.0,2.42299794661191,60464.0,2414.7,-1.0,-1.0,70.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,531000.0,531000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0163,2026-05-05,7,5.0,0.013689253935660506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0164,2026-05-05,7,1434.0,3.9260780287474333,307317.0,4689.1,-1.0,-1.0,288.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0165,2026-05-05,7,67.0,0.1834360027378508,3427.0,90.5,-1.0,-1.0,15.0,2.0,3.0,3.0,2.0,3.0,3.0,3478000.0,4139000.0,4139000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0166,2026-05-05,7,2516.0,6.888432580424367,689285.0,12508.9,-1.0,-1.0,81.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,411000.0,411000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0167,2026-05-05,7,1606.0,4.396988364134154,212567.0,7513.8,-1.0,-1.0,107.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,2799000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0168,2026-05-05,7,1114.0,3.049965776865161,106669.0,18029.4,-1.0,-1.0,65.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,473000.0,473000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0169,2026-05-05,7,1471.0,4.027378507871321,188724.0,6375.4,-1.0,-1.0,169.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1686000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0170,2026-05-05,7,1623.0,4.4435318275154,112249.0,5753.1,-1.0,-1.0,183.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0171,2026-05-05,7,377.0,1.0321697467488022,23154.0,1496.2,-1.0,-1.0,37.0,-1.0,2.0,3.0,-1.0,1.0,2.0,-1.0,817000.0,2828000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0172,2026-05-05,7,2066.0,5.6563997262149215,138184.0,6107.8,-1.0,-1.0,72.0,-1.0,2.0,4.0,-1.0,1.0,1.0,-1.0,1116000.0,1882000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0173,2026-05-05,7,1704.0,4.6652977412731005,162343.0,6284.9,-1.0,-1.0,32.0,-1.0,2.0,6.0,-1.0,2.0,5.0,-1.0,2652000.0,7972000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-04 22:03:25.681507+00:00
ACE-0174,2026-05-05,7,4078.0,11.16495550992471,423190.0,16761.2,-1.0,-1.0,66.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1611000.0,3192000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0175,2026-05-05,7,1168.0,3.1978097193702943,145431.0,10046.3,-1.0,-1.0,78.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,486000.0,486000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0176,2026-05-05,7,3229.0,8.840520191649555,519934.0,32868.1,-1.0,-1.0,15.0,1.0,3.0,5.0,1.0,3.0,5.0,1369000.0,3726000.0,5830000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
ACE-0177,2026-05-05,7,865.0,2.3682409308692676,296340.0,5441.8,-1.0,-1.0,0.0,2.0,3.0,6.0,1.0,2.0,5.0,1067000.0,3433000.0,8830000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-04 22:03:25.681507+00:00
