activo_id,fecha_corte,horizonte_dias,edad_dias,edad_anos,odometro_actual,horometro_actual,km_dia_promedio,horas_dia_promedio,dias_desde_ultima_ot,count_ot_30d,count_ot_90d,count_ot_180d,count_correctivas_30d,count_correctivas_90d,count_correctivas_180d,costo_total_30d,costo_total_90d,costo_total_180d,mtbf_180d,dias_ult_correctiva_motor,dias_ult_correctiva_frenos,dias_ult_correctiva_transmision,target,created_at
ACE-0500,2026-05-08,7,698.0,1.9110198494182067,42778.0,1767.2,-1.0,-1.0,205.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0501,2026-05-08,7,2148.0,5.880903490759754,186292.0,11575.1,-1.0,-1.0,25.0,1.0,2.0,5.0,-1.0,1.0,1.0,490000.0,1784000.0,2992000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0502,2026-05-08,7,2785.0,7.624914442162902,412224.0,11953.8,-1.0,-1.0,168.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,717000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0503,2026-05-08,7,43.0,0.11772758384668036,1090.0,75.3,-1.0,-1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1308000.0,1308000.0,1308000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0504,2026-05-08,7,4031.0,11.0362765229295,329750.0,18478.5,-1.0,-1.0,211.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0505,2026-05-08,7,3191.0,8.736481861738536,777115.0,13380.4,-1.0,-1.0,304.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0506,2026-05-08,7,1645.0,4.503764544832307,410484.0,7740.1,-1.0,-1.0,271.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0507,2026-05-08,7,1531.0,4.191649555099247,79870.0,3640.1,-1.0,-1.0,43.0,-1.0,2.0,2.0,-1.0,1.0,1.0,-1.0,1734000.0,1734000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0508,2026-05-08,7,3443.0,9.426420260095824,323466.0,17530.4,-1.0,-1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,909000.0,2277000.0,2277000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0509,2026-05-08,7,2432.0,6.658453114305271,285241.0,8984.7,-1.0,-1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,2369000.0,2369000.0,2369000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0510,2026-05-08,7,3438.0,9.412731006160165,374591.0,17118.0,-1.0,-1.0,41.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,975000.0,975000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0511,2026-05-08,7,1061.0,2.9048596851471595,64235.0,4145.6,-1.0,-1.0,262.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0512,2026-05-08,7,2466.0,6.751540041067762,223045.0,11768.7,-1.0,-1.0,42.0,-1.0,2.0,4.0,-1.0,-1.0,2.0,-1.0,1417000.0,3815000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0513,2026-05-08,7,1304.0,3.57015742642026,182814.0,4428.8,-1.0,-1.0,17.0,1.0,2.0,3.0,1.0,1.0,2.0,2381000.0,2817000.0,3918000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0514,2026-05-08,7,3265.0,8.93908281998631,341963.0,10697.1,-1.0,-1.0,47.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,374000.0,374000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0515,2026-05-08,7,3867.0,10.587268993839835,1158024.0,20797.6,-1.0,-1.0,22.0,1.0,2.0,3.0,1.0,1.0,2.0,916000.0,1117000.0,2417000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0516,2026-05-08,7,1976.0,5.409993155373032,454264.0,9487.4,-1.0,-1.0,0.0,2.0,5.0,8.0,1.0,3.0,5.0,2624000.0,6233000.0,10894000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0517,2026-05-08,7,833.0,2.2806297056810405,73220.0,2921.7,-1.0,-1.0,20.0,1.0,1.0,2.0,1.0,1.0,1.0,992000.0,992000.0,1241000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0518,2026-05-08,7,1281.0,3.5071868583162216,260017.0,7848.4,-1.0,-1.0,12.0,1.0,2.0,4.0,-1.0,1.0,2.0,183000.0,2334000.0,4274000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0519,2026-05-08,7,2198.0,6.017796030116359,403728.0,12769.2,-1.0,-1.0,4.0,1.0,4.0,5.0,-1.0,2.0,2.0,475000.0,3499000.0,3714000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0520,2026-05-08,7,3339.0,9.141683778234086,322853.0,14425.9,-1.0,-1.0,7.0,1.0,4.0,5.0,1.0,3.0,3.0,2486000.0,5738000.0,6126000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0521,2026-05-08,7,2617.0,7.1649555099247095,550598.0,11194.1,-1.0,-1.0,11.0,1.0,2.0,3.0,-1.0,-1.0,1.0,504000.0,797000.0,2319000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0522,2026-05-08,7,967.0,2.647501711156742,256523.0,4372.0,-1.0,-1.0,0.0,1.0,2.0,3.0,-1.0,1.0,2.0,412000.0,2059000.0,3100000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0523,2026-05-08,7,1932.0,5.28952772073922,156391.0,9783.9,-1.0,-1.0,76.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,589000.0,589000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0524,2026-05-08,7,3727.0,10.203969883641342,1294937.0,25643.9,-1.0,-1.0,128.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,385000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0525,2026-05-08,7,3679.0,10.072553045859001,267600.0,18284.4,-1.0,-1.0,96.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,446000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0526,2026-05-08,7,3127.0,8.56125941136208,949455.0,15649.8,-1.0,-1.0,314.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0527,2026-05-08,7,2505.0,6.8583162217659135,133146.0,5764.9,-1.0,-1.0,145.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1573000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0528,2026-05-08,7,2694.0,7.3757700205338805,414924.0,11828.2,-1.0,-1.0,141.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2183000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0529,2026-05-08,7,2250.0,6.160164271047228,291034.0,46240.8,-1.0,-1.0,45.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,396000.0,396000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0647,2026-05-08,7,3605.0,9.869952087611225,822090.0,16319.2,-1.0,-1.0,323.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0530,2026-05-08,7,809.0,2.21492128678987,88993.0,2292.6,-1.0,-1.0,81.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,428000.0,428000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0531,2026-05-08,7,3176.0,8.695414099931554,560059.0,16578.2,-1.0,-1.0,206.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0532,2026-05-08,7,2870.0,7.857631759069131,149440.0,7904.1,-1.0,-1.0,58.0,-1.0,2.0,3.0,-1.0,1.0,2.0,-1.0,1236000.0,4039000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0533,2026-05-08,7,674.0,1.8453114305270362,134543.0,3754.9,-1.0,-1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1397000.0,3191000.0,3191000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0534,2026-05-08,7,1805.0,4.941820670773443,187477.0,7069.3,-1.0,-1.0,69.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1158000.0,3238000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0535,2026-05-08,7,2229.0,6.102669404517454,153095.0,10625.9,-1.0,-1.0,52.0,-1.0,1.0,3.0,-1.0,1.0,1.0,-1.0,1806000.0,2953000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0536,2026-05-08,7,3035.0,8.309377138945928,533603.0,13903.6,-1.0,-1.0,15.0,2.0,2.0,5.0,2.0,2.0,4.0,3035000.0,3035000.0,7708000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0537,2026-05-08,7,2568.0,7.030800821355236,575438.0,9191.7,-1.0,-1.0,93.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1401000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0538,2026-05-08,7,75.0,0.2053388090349076,12207.0,283.2,-1.0,-1.0,22.0,1.0,3.0,3.0,-1.0,-1.0,-1.0,375000.0,974000.0,974000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0539,2026-05-08,7,2424.0,6.636550308008213,130612.0,6347.8,-1.0,-1.0,530.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0540,2026-05-08,7,3353.0,9.180013689253936,339706.0,14876.4,-1.0,-1.0,44.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1346000.0,1346000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0541,2026-05-08,7,192.0,0.5256673511293635,29847.0,666.3,-1.0,-1.0,33.0,-1.0,4.0,5.0,-1.0,3.0,3.0,-1.0,5751000.0,6012000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0542,2026-05-08,7,1715.0,4.695414099931554,104605.0,4779.8,-1.0,-1.0,297.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0543,2026-05-08,7,1437.0,3.9342915811088295,167337.0,4645.2,-1.0,-1.0,161.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,2539000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0544,2026-05-08,7,3506.0,9.598904859685147,959690.0,18374.9,-1.0,-1.0,133.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1299000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0545,2026-05-08,7,2036.0,5.574264202600959,157441.0,7915.0,-1.0,-1.0,21.0,1.0,1.0,3.0,1.0,1.0,2.0,1270000.0,1270000.0,2540000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0546,2026-05-08,7,550.0,1.5058179329226558,114570.0,1970.9,-1.0,-1.0,44.0,-1.0,2.0,3.0,-1.0,2.0,2.0,-1.0,3195000.0,3888000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0547,2026-05-08,7,3763.0,10.302532511978097,227153.0,9753.0,-1.0,-1.0,7.0,3.0,3.0,4.0,2.0,2.0,3.0,3157000.0,3157000.0,3828000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0548,2026-05-08,7,1985.0,5.434633812457221,371549.0,9148.1,-1.0,-1.0,58.0,-1.0,2.0,3.0,-1.0,1.0,2.0,-1.0,1751000.0,3020000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0549,2026-05-08,7,2887.0,7.904175222450377,839270.0,12935.7,-1.0,-1.0,124.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1608000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0550,2026-05-08,7,1073.0,2.937713894592745,92254.0,2184.4,-1.0,-1.0,146.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,548000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0551,2026-05-08,7,3368.0,9.221081451060916,305837.0,13652.5,-1.0,-1.0,45.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1241000.0,1241000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0552,2026-05-08,7,581.0,1.5906913073237507,196655.0,3234.2,-1.0,-1.0,0.0,1.0,1.0,2.0,-1.0,-1.0,-1.0,303000.0,303000.0,728000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0553,2026-05-08,7,754.0,2.0643394934976045,197852.0,3033.7,-1.0,-1.0,231.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0554,2026-05-08,7,3033.0,8.303901437371664,296065.0,13389.9,-1.0,-1.0,159.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1240000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0555,2026-05-08,7,443.0,1.212867898699521,59559.0,8465.7,-1.0,-1.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,866000.0,866000.0,1161000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0556,2026-05-08,7,1851.0,5.06776180698152,81314.0,5100.6,-1.0,-1.0,370.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0557,2026-05-08,7,2888.0,7.906913073237509,149693.0,5887.8,-1.0,-1.0,181.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0558,2026-05-08,7,2075.0,5.68104038329911,194111.0,5251.4,-1.0,-1.0,104.0,-1.0,-1.0,3.0,-1.0,-1.0,2.0,-1.0,-1.0,4297000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0559,2026-05-08,7,987.0,2.702258726899384,329865.0,5851.2,-1.0,-1.0,35.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,422000.0,422000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0560,2026-05-08,7,2774.0,7.594798083504449,266229.0,26521.2,-1.0,-1.0,34.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,659000.0,659000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0561,2026-05-08,7,1248.0,3.4168377823408624,323303.0,5336.7,-1.0,-1.0,240.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0562,2026-05-08,7,3419.0,9.360711841204655,342912.0,15194.8,-1.0,-1.0,60.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,-1.0,429000.0,2930000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0563,2026-05-08,7,1558.0,4.265571526351814,159084.0,9641.7,-1.0,-1.0,73.0,-1.0,1.0,4.0,-1.0,1.0,2.0,-1.0,1376000.0,2932000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0564,2026-05-08,7,1246.0,3.4113620807665983,192206.0,4518.1,-1.0,-1.0,5.0,2.0,2.0,7.0,-1.0,-1.0,2.0,1382000.0,1382000.0,4621000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0565,2026-05-08,7,2626.0,7.189596167008898,406718.0,15511.2,-1.0,-1.0,8.0,1.0,2.0,3.0,-1.0,1.0,1.0,265000.0,1485000.0,2017000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0566,2026-05-08,7,115.0,0.31485284052019163,6473.0,713.7,-1.0,-1.0,49.0,-1.0,2.0,2.0,-1.0,1.0,1.0,-1.0,1570000.0,1570000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0567,2026-05-08,7,898.0,2.458590006844627,256235.0,4831.1,-1.0,-1.0,182.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0568,2026-05-08,7,3260.0,8.92539356605065,836092.0,12578.8,-1.0,-1.0,32.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2274000.0,6143000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0569,2026-05-08,7,3046.0,8.33949349760438,471851.0,13075.8,-1.0,-1.0,107.0,-1.0,-1.0,3.0,-1.0,-1.0,1.0,-1.0,-1.0,2702000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0570,2026-05-08,7,577.0,1.5797399041752225,67640.0,1173.2,-1.0,-1.0,204.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0571,2026-05-08,7,176.0,0.48186173853524983,39552.0,785.4,-1.0,-1.0,50.0,-1.0,2.0,4.0,-1.0,1.0,1.0,-1.0,1994000.0,2960000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0572,2026-05-08,7,1526.0,4.177960301163586,256475.0,4929.6,-1.0,-1.0,67.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1259000.0,1259000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0573,2026-05-08,7,2457.0,6.7268993839835725,326896.0,10062.9,-1.0,-1.0,79.0,-1.0,1.0,6.0,-1.0,-1.0,2.0,-1.0,471000.0,4882000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0574,2026-05-08,7,1701.0,4.657084188911704,379381.0,6349.7,-1.0,-1.0,83.0,-1.0,1.0,4.0,-1.0,-1.0,-1.0,-1.0,415000.0,1447000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0575,2026-05-08,7,119.0,0.3258042436687201,5260.0,310.7,-1.0,-1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2446000.0,2446000.0,2446000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0576,2026-05-08,7,25.0,0.06844626967830253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0577,2026-05-08,7,1715.0,4.695414099931554,266849.0,9717.3,-1.0,-1.0,14.0,1.0,3.0,6.0,-1.0,1.0,2.0,251000.0,2606000.0,4531000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0578,2026-05-08,7,983.0,2.6913073237508556,88222.0,4424.5,-1.0,-1.0,135.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,410000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0579,2026-05-08,7,3033.0,8.303901437371664,830067.0,13556.9,-1.0,-1.0,269.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0580,2026-05-08,7,1742.0,4.769336071184121,181698.0,5098.9,-1.0,-1.0,95.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1562000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0581,2026-05-08,7,2840.0,7.775496235455168,465520.0,12857.8,-1.0,-1.0,279.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0582,2026-05-08,7,551.0,1.5085557837097878,41176.0,1932.9,-1.0,-1.0,14.0,1.0,2.0,4.0,-1.0,-1.0,-1.0,669000.0,1238000.0,1823000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0583,2026-05-08,7,532.0,1.4565366187542779,79950.0,3204.0,-1.0,-1.0,68.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,424000.0,424000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0584,2026-05-08,7,362.0,0.9911019849418207,44127.0,1485.8,-1.0,-1.0,190.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0585,2026-05-08,7,915.0,2.5051334702258727,81159.0,4736.8,-1.0,-1.0,62.0,-1.0,2.0,4.0,-1.0,-1.0,2.0,-1.0,620000.0,5689000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0586,2026-05-08,7,669.0,1.8316221765913758,47485.0,819.4,-1.0,-1.0,418.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0587,2026-05-08,7,2772.0,7.5893223819301845,341354.0,10202.6,-1.0,-1.0,70.0,-1.0,1.0,2.0,-1.0,1.0,1.0,-1.0,1169000.0,1318000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0588,2026-05-08,7,2707.0,7.411362080766598,711078.0,11829.5,-1.0,-1.0,568.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0589,2026-05-08,7,1514.0,4.145106091718001,209580.0,5334.6,-1.0,-1.0,29.0,1.0,2.0,5.0,1.0,1.0,2.0,1283000.0,1515000.0,2853000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0590,2026-05-08,7,33.0,0.09034907597535935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0591,2026-05-08,7,1688.0,4.621492128678987,173844.0,14056.3,-1.0,-1.0,53.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1813000.0,4925000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0592,2026-05-08,7,1988.0,5.4428473648186175,182714.0,5899.5,-1.0,-1.0,181.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0593,2026-05-08,7,218.0,0.5968514715947981,26304.0,719.1,-1.0,-1.0,72.0,-1.0,1.0,4.0,-1.0,-1.0,2.0,-1.0,224000.0,4285000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0594,2026-05-08,7,2839.0,7.772758384668036,303425.0,11440.1,-1.0,-1.0,28.0,1.0,2.0,5.0,1.0,2.0,4.0,1543000.0,2852000.0,5585000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0595,2026-05-08,7,271.0,0.7419575633127995,55334.0,1624.2,-1.0,-1.0,25.0,1.0,1.0,2.0,-1.0,-1.0,1.0,406000.0,406000.0,8154000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0596,2026-05-08,7,2374.0,6.499657768651608,334208.0,8558.5,-1.0,-1.0,19.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,669000.0,669000.0,669000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0597,2026-05-08,7,440.0,1.2046543463381245,49640.0,1543.1,-1.0,-1.0,139.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,473000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
